species,mirna,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id
Aedes albopictus,aal-mir-2945-3p,GO:0005622,Intracellular anatomical structure,40,8647,0.21,0.3,0.0022,"7160.A0A023EFH1,7160.A0A023EGI5,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G659,7160.A0A182G693,7160.A0A182G6P1,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G8G8,7160.A0A182GDI3,7160.A0A182GDW5,7160.A0A182GF70,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIE1,7160.A0A182GKL7,7160.A0A182GLG3,7160.A0A182GLV7,7160.A0A182GNN7,7160.A0A182GNS9,7160.A0A182GNU9,7160.A0A182GQP1,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GVN2,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H8T1,7160.A0A182HC76,7160.A0A182HDC1,7160.A0A182HDD3,7160.A0A182HE48,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HF88","RP20_CCG013111,RP20_CCG012262,RP20_CCG026399,RP20_CCG000245,RP20_CCG002131,RP20_CCG003693,RP20_CCG003825,RP20_CCG003859,RP20_CCG004137,RP20_CCG004462,RP20_CCG004603,RP20_CCG005153,RP20_CCG008046,RP20_CCG008228,RP20_CCG008879,RP20_CCG009737,RP20_CCG010378,RP20_CCG010430,RP20_CCG011539,RP20_CCG011982,RP20_CCG012164,RP20_CCG013047,RP20_CCG013105,RP20_CCG013131,RP20_CCG014045,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG016583,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG024251,RP20_CCG026400,RP20_CCG027115,RP20_CCG027131,RP20_CCG027650,RP20_CCG027949,RP20_CCG028181,RP20_CCG028417",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945-3p,GO:0005737,Cytoplasm,31,5617,0.29,0.33,0.0037,"7160.A0A023EFH1,7160.A0A023EGI5,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G5Y8,7160.A0A182G693,7160.A0A182G6P1,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182GDI3,7160.A0A182GDW5,7160.A0A182GF70,7160.A0A182GH02,7160.A0A182GIE1,7160.A0A182GLV7,7160.A0A182GNN7,7160.A0A182GNS9,7160.A0A182GNU9,7160.A0A182GQP1,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182HC76,7160.A0A182HDD3,7160.A0A182HE48,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HF88","RP20_CCG013111,RP20_CCG012262,RP20_CCG026399,RP20_CCG000245,RP20_CCG003693,RP20_CCG003859,RP20_CCG004137,RP20_CCG004462,RP20_CCG004603,RP20_CCG008046,RP20_CCG008228,RP20_CCG008879,RP20_CCG009737,RP20_CCG010430,RP20_CCG012164,RP20_CCG013047,RP20_CCG013105,RP20_CCG013131,RP20_CCG014045,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG026400,RP20_CCG027131,RP20_CCG027650,RP20_CCG027949,RP20_CCG028181,RP20_CCG028417",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945-3p,GO:0110165,Cellular anatomical entity,47,13253,0.1,0.23,0.0086,"7160.A0A023EFH1,7160.A0A023EGI5,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1G6,7160.A0A182G2L9,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G659,7160.A0A182G693,7160.A0A182G6P1,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G8G8,7160.A0A182GDI3,7160.A0A182GDW5,7160.A0A182GF70,7160.A0A182GFT8,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIE1,7160.A0A182GKL7,7160.A0A182GLG3,7160.A0A182GLV7,7160.A0A182GLX7,7160.A0A182GNN7,7160.A0A182GNS9,7160.A0A182GNU9,7160.A0A182GQG3,7160.A0A182GQP1,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTB3,7160.A0A182GTH0,7160.A0A182GVN2,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H429,7160.A0A182H8T1,7160.A0A182HC76,7160.A0A182HDC1,7160.A0A182HDD3,7160.A0A182HE48,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HF88","RP20_CCG013111,RP20_CCG012262,RP20_CCG026399,RP20_CCG000245,RP20_CCG000672,RP20_CCG001505,RP20_CCG002131,RP20_CCG003693,RP20_CCG003825,RP20_CCG003859,RP20_CCG004137,RP20_CCG004462,RP20_CCG004603,RP20_CCG005153,RP20_CCG008046,RP20_CCG008228,RP20_CCG008879,RP20_CCG009169,RP20_CCG009737,RP20_CCG010378,RP20_CCG010430,RP20_CCG011539,RP20_CCG011982,RP20_CCG012164,RP20_CCG012195,RP20_CCG013047,RP20_CCG013105,RP20_CCG013131,RP20_CCG013932,RP20_CCG014045,RP20_CCG014730,RP20_CCG015245,RP20_CCG015385,RP20_CCG015467,RP20_CCG016583,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG021296,RP20_CCG024251,RP20_CCG026400,RP20_CCG027115,RP20_CCG027131,RP20_CCG027650,RP20_CCG027949,RP20_CCG028181,RP20_CCG028417",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945-3p,GO:0003824,Catalytic activity,30,4641,0.36,0.4,0.00066,"7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1G6,7160.A0A182G5Y8,7160.A0A182G6P1,7160.A0A182G786,7160.A0A182G8G8,7160.A0A182GDW5,7160.A0A182GF70,7160.A0A182GFT8,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GLG3,7160.A0A182GLV7,7160.A0A182GNN7,7160.A0A182GNS9,7160.A0A182GNU9,7160.A0A182GQG3,7160.A0A182GQP1,7160.A0A182GS07,7160.A0A182GTH0,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H429,7160.A0A182HC76,7160.A0A182HDC1,7160.A0A182HDD3,7160.A0A182HEW6,7160.A0A182HF88","RP20_CCG026399,RP20_CCG000245,RP20_CCG000672,RP20_CCG003693,RP20_CCG004137,RP20_CCG004462,RP20_CCG005153,RP20_CCG008228,RP20_CCG008879,RP20_CCG009169,RP20_CCG009737,RP20_CCG010378,RP20_CCG011982,RP20_CCG012164,RP20_CCG013047,RP20_CCG013105,RP20_CCG013131,RP20_CCG013932,RP20_CCG014045,RP20_CCG014730,RP20_CCG015467,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG021296,RP20_CCG026400,RP20_CCG027115,RP20_CCG027131,RP20_CCG028181,RP20_CCG028417",GO Molecular Function,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0009987,Cellular process,41,9172,0.21,0.29,0.0045,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A023ERS7,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G693,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G930,7160.A0A182GA83,7160.A0A182GDI3,7160.A0A182GE35,7160.A0A182GER9,7160.A0A182GF70,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GLW0,7160.A0A182GLX7,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GQG3,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTB3,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GX42,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HET5,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG013058,RP20_CCG000245,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG003859,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG005506,RP20_CCG006217,RP20_CCG008046,RP20_CCG008334,RP20_CCG008658,RP20_CCG008879,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG012167,RP20_CCG012195,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG013932,RP20_CCG014730,RP20_CCG015245,RP20_CCG015385,RP20_CCG015467,RP20_CCG015582,RP20_CCG017400,RP20_CCG021138,RP20_CCG028366,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG028119,RP20_CCG028181,RP20_CCG028242",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0005622,Intracellular anatomical structure,41,8647,0.23,0.35,0.0001,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A023ERS7,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G693,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G930,7160.A0A182GA83,7160.A0A182GDI3,7160.A0A182GER9,7160.A0A182GF70,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIR7,7160.A0A182GLW0,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GVN2,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HET5,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG013058,RP20_CCG000245,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG003859,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG005506,RP20_CCG006217,RP20_CCG008046,RP20_CCG008658,RP20_CCG008879,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG010617,RP20_CCG012167,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG016583,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG028366,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG027949,RP20_CCG028119,RP20_CCG028181,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0005737,Cytoplasm,30,5617,0.29,0.31,0.0072,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A023ERS7,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G4S8,7160.A0A182G693,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G930,7160.A0A182GA83,7160.A0A182GDI3,7160.A0A182GF70,7160.A0A182GH02,7160.A0A182GLW0,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HET5,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG013058,RP20_CCG000245,RP20_CCG000856,RP20_CCG002937,RP20_CCG003859,RP20_CCG004462,RP20_CCG004603,RP20_CCG005506,RP20_CCG006217,RP20_CCG008046,RP20_CCG008879,RP20_CCG009737,RP20_CCG012167,RP20_CCG012629,RP20_CCG013131,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG028366,RP20_CCG027638,RP20_CCG027949,RP20_CCG028119,RP20_CCG028181,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0043226,Organelle,34,7278,0.23,0.28,0.012,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G930,7160.A0A182GDI3,7160.A0A182GER9,7160.A0A182GF70,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIR7,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GVN2,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG000245,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG005506,RP20_CCG008046,RP20_CCG008658,RP20_CCG008879,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG010617,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG016583,RP20_CCG018948,RP20_CCG021138,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG027949,RP20_CCG028181,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0043227,Membrane-bounded organelle,32,6600,0.24,0.28,0.012,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182GER9,7160.A0A182GF70,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIR7,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GVN2,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG000245,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG008658,RP20_CCG008879,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG010617,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG016583,RP20_CCG018948,RP20_CCG021138,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG027949,RP20_CCG028181,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0043231,Intracellular membrane-bounded organelle,31,6330,0.25,0.28,0.012,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182GER9,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIR7,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GVN2,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG000245,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG008658,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG010617,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG016583,RP20_CCG018948,RP20_CCG021138,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG027949,RP20_CCG028181,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0043229,Intracellular organelle,33,7114,0.22,0.27,0.0122,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G930,7160.A0A182GDI3,7160.A0A182GER9,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIR7,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GVN2,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG000245,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG005506,RP20_CCG008046,RP20_CCG008658,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG010617,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG016583,RP20_CCG018948,RP20_CCG021138,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG027949,RP20_CCG028181,RP20_CCG028242",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GO:0012505,Endomembrane system,13,1495,0.5,0.35,0.0229,"7160.A0A023EJK9,7160.A0A182G0U6,7160.A0A182G1N6,7160.A0A182G4S8,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182GH02,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GZX3","RP20_CCG026399,RP20_CCG000245,RP20_CCG000856,RP20_CCG002937,RP20_CCG004462,RP20_CCG004603,RP20_CCG009737,RP20_CCG012629,RP20_CCG013131,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG018948",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-2945b-3p,GOCC:0005622,Intracellular,38,8504,0.21,0.26,0.0142,"7160.A0A023ECE2,7160.A0A023EJK9,7160.A0A182G1N6,7160.A0A182G3H6,7160.A0A182G4S8,7160.A0A182G659,7160.A0A182G693,7160.A0A182G737,7160.A0A182G786,7160.A0A182G7F5,7160.A0A182G930,7160.A0A182GA83,7160.A0A182GDI3,7160.A0A182GE35,7160.A0A182GER9,7160.A0A182GGX3,7160.A0A182GH02,7160.A0A182GIA0,7160.A0A182GIR7,7160.A0A182GMS9,7160.A0A182GNU9,7160.A0A182GQD4,7160.A0A182GS07,7160.A0A182GT18,7160.A0A182GTH0,7160.A0A182GTN5,7160.A0A182GVN2,7160.A0A182GX42,7160.A0A182GZX3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H8T1,7160.A0A182HDC1,7160.A0A182HE36,7160.A0A182HEJ7,7160.A0A182HET5,7160.A0A182HEW6,7160.A0A182HEZ9","RP20_CCG022819,RP20_CCG026399,RP20_CCG000856,RP20_CCG002131,RP20_CCG002937,RP20_CCG003825,RP20_CCG003859,RP20_CCG004387,RP20_CCG004462,RP20_CCG004603,RP20_CCG005506,RP20_CCG006217,RP20_CCG008046,RP20_CCG008334,RP20_CCG008658,RP20_CCG009702,RP20_CCG009737,RP20_CCG010378,RP20_CCG010617,RP20_CCG012629,RP20_CCG013131,RP20_CCG013877,RP20_CCG014730,RP20_CCG015245,RP20_CCG015467,RP20_CCG015582,RP20_CCG016583,RP20_CCG017400,RP20_CCG018948,RP20_CCG021138,RP20_CCG028366,RP20_CCG024251,RP20_CCG027115,RP20_CCG027638,RP20_CCG027949,RP20_CCG028119,RP20_CCG028181,RP20_CCG028242",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-4110-5p,GO:0044237,Cellular metabolic process,25,4264,0.38,0.33,0.0114,"7160.A0A182G2W6,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G6W1,7160.A0A182G804,7160.A0A182G9G7,7160.A0A182GE93,7160.A0A182GER9,7160.A0A182GFT8,7160.A0A182GH02,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GRD2,7160.A0A182GUX7,7160.A0A182GV15,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H4D2,7160.A0A182H540,7160.A0A182H5B7,7160.A0A182H5W3,7160.A0A182H6T8,7160.A0A182H858,7160.A0A182H8T1,7160.A0A182HDC1","RP20_CCG001670,RP20_CCG002131,RP20_CCG003693,RP20_CCG004255,RP20_CCG004929,RP20_CCG005741,RP20_CCG005310,RP20_CCG008658,RP20_CCG009169,RP20_CCG009737,RP20_CCG012629,RP20_CCG013225,RP20_CCG014372,RP20_CCG016191,RP20_CCG016238,RP20_CCG018617,RP20_CCG019480,RP20_CCG028366,RP20_CCG021891,RP20_CCG022027,RP20_CCG022363,RP20_CCG022918,RP20_CCG023814,RP20_CCG024251,RP20_CCG027115",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-4110-5p,GO:0008152,Metabolic process,28,5656,0.3,0.28,0.0235,"7160.A0A182G2W6,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G6W1,7160.A0A182G804,7160.A0A182G9G7,7160.A0A182GE93,7160.A0A182GER9,7160.A0A182GFT8,7160.A0A182GH02,7160.A0A182GLI1,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GRD2,7160.A0A182GUX7,7160.A0A182GV15,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H4D2,7160.A0A182H540,7160.A0A182H5B7,7160.A0A182H5W3,7160.A0A182H6T8,7160.A0A182H858,7160.A0A182H8T1,7160.A0A182HAJ2,7160.A0A182HB70,7160.A0A182HDC1","RP20_CCG001670,RP20_CCG002131,RP20_CCG003693,RP20_CCG004255,RP20_CCG004929,RP20_CCG005741,RP20_CCG005310,RP20_CCG008658,RP20_CCG009169,RP20_CCG009737,RP20_CCG012000,RP20_CCG012629,RP20_CCG013225,RP20_CCG014372,RP20_CCG016191,RP20_CCG016238,RP20_CCG018617,RP20_CCG019480,RP20_CCG028366,RP20_CCG021891,RP20_CCG022027,RP20_CCG022363,RP20_CCG022918,RP20_CCG023814,RP20_CCG024251,RP20_CCG025341,RP20_CCG025748,RP20_CCG027115",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-4110-5p,GO:0009987,Cellular process,36,9172,0.2,0.25,0.0235,"7160.A0A023EFH1,7160.A0A023ETP2,7160.A0A182G2W6,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G6W1,7160.A0A182G804,7160.A0A182G9G7,7160.A0A182GBE1,7160.A0A182GDI3,7160.A0A182GE93,7160.A0A182GER9,7160.A0A182GFT8,7160.A0A182GH02,7160.A0A182GKE9,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQD7,7160.A0A182GRD2,7160.A0A182GSS4,7160.A0A182GUX7,7160.A0A182GV15,7160.A0A182GZD4,7160.A0A182H0X1,7160.A0A182H4D2,7160.A0A182H540,7160.A0A182H5B7,7160.A0A182H5W3,7160.A0A182H6T8,7160.A0A182H858,7160.A0A182H8T1,7160.A0A182H9T5,7160.A0A182HAJ2,7160.A0A182HB70,7160.A0A182HDC1,7160.A0A182HDG4","RP20_CCG013111,RP20_CCG000247,RP20_CCG001670,RP20_CCG002131,RP20_CCG003693,RP20_CCG004255,RP20_CCG004929,RP20_CCG005741,RP20_CCG006898,RP20_CCG008046,RP20_CCG005310,RP20_CCG008658,RP20_CCG009169,RP20_CCG009737,RP20_CCG011453,RP20_CCG012629,RP20_CCG013225,RP20_CCG013880,RP20_CCG014372,RP20_CCG015087,RP20_CCG016191,RP20_CCG016238,RP20_CCG018617,RP20_CCG019480,RP20_CCG028366,RP20_CCG021891,RP20_CCG022027,RP20_CCG022363,RP20_CCG022918,RP20_CCG023814,RP20_CCG024251,RP20_CCG024898,RP20_CCG025341,RP20_CCG025748,RP20_CCG027115,RP20_CCG027185",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-4110-5p,GO:0006996,Organelle organization,15,1900,0.51,0.32,0.0376,"7160.A0A023EFH1,7160.A0A182G3H6,7160.A0A182G9G7,7160.A0A182GBE1,7160.A0A182GDI3,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GQD7,7160.A0A182GSS4,7160.A0A182GUX7,7160.A0A182H6T8,7160.A0A182H858,7160.A0A182H8T1,7160.A0A182H9T5,7160.A0A182HAJ2","RP20_CCG013111,RP20_CCG002131,RP20_CCG005741,RP20_CCG006898,RP20_CCG008046,RP20_CCG012629,RP20_CCG013225,RP20_CCG013880,RP20_CCG015087,RP20_CCG016191,RP20_CCG022918,RP20_CCG023814,RP20_CCG024251,RP20_CCG024898,RP20_CCG025341",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
