#node	identifier	domain_summary_url	annotation	other_names_and_aliases	kegg_id
RP20_CCG025049	7160.A0A182HA21	TPT domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=477:Pfam_TPT(68|367)+	115267257,A0A182HA21,A0A182HA21_AEDAL,RP20_CCG025049,Solute carrier family 35 member C2-like,Solute carrier family 35, member C2,TPT domain-containing protein,XP_029730018,aalb:115267257	aalb:115267257
RP20_CCG025051	7160.A0A182HA22	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=641:	A0A182HA22,A0A182HA22_AEDAL,RP20_CCG025051,Uncharacterized protein	
RP20_CCG025159	7160.A0A182HA79	SWIM-type domain-containing protein.	http://smart.embl.de/smart/DDvec.cgi?smart=2156:	109622534,A0A182HA79,A0A182HA79_AEDAL,RP20_CCG025159,SWIM-type domain-containing protein,Uncharacterized protein LOC109622534,XP_029732970,aalb:109622534	aalb:109622534
RP20_CCG025203	7160.A0A182HAA6	Uncharacterized protein; Belongs to the cytochrome P450 family.	https://smart.embl.de/smart/DDvec.cgi?smart=536:TRANS(5|22)+Pfam_p450(34|530)+	1.14.-.-,109426418,A0A182HAA6,A0A182HAA6_AEDAL,Cytochrome P450 family 9,EC 1.14.-.-,Probable cytochrome P450 9f2,RP20_CCG025203,Uncharacterized protein,XP_019557476,aalb:109426418	aalb:109426418
RP20_CCG025206	7160.A0A182HAA9	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=585:ZnF_C2H2(17|40)+ZnF_C2H2(82|104)+ZnF_C2H2(110|133)+zf-AD(154|231)+ZnF_C2H2(327|349)+ZnF_C2H2(358|380)+ZnF_C2H2(386|408)+ZnF_C2H2(414|436)+ZnF_C2H2(442|465)+ZnF_C2H2(507|529)+ZnF_C2H2(535|558)+	109405769,A0A182HAA9,A0A182HAA9_AEDAL,RP20_CCG025206,Uncharacterized protein,XP_019534379,Zinc finger protein 425-like isoform X1,aalb:109405769	aalb:109405769
RP20_CCG025297	7160.A0A182HAG7	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=547:Pfam_MyTH4(29|140)+RA(144|231)+	109623088,A0A182HAG7,A0A182HAG7_AEDAL,LOW QUALITY PROTEIN: myosin-I heavy chain,RP20_CCG025297,Uncharacterized protein,XP_029716374,aalb:109623088	aalb:109623088
RP20_CCG025470	7160.A0A182HAS2	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1482:Sec7(193|1122)+PH(1178|1292)+	109402210,A0A182HAS2,A0A182HAS2_AEDAL,PH and SEC7 domain-containing protein,RP20_CCG025470,Uncharacterized protein,Uncharacterized protein LOC109402210,XP_029729982,aalb:109402210	aalb:109402210
RP20_CCG025481	7160.A0A182HAT0	Ribosomal_L7Ae domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=422:Pfam_Ribosomal_L7Ae(304|399)+	109414654,A0A182HAT0,A0A182HAT0_AEDAL,RP20_CCG025481,Ribosomal_L7Ae domain-containing protein,XP_019544041,aalb:109414654	aalb:109414654
RP20_CCG025490	7160.A0A182HAT9	Uncharacterized protein; Belongs to the membrane-bound acyltransferase family.	https://smart.embl.de/smart/DDvec.cgi?smart=491:TRANS(4|26)+TRANS(67|89)+TRANS(93|115)+Pfam_MBOAT(124|431)+TRANS(451|473)+	109622069,A0A182HAT9,A0A182HAT9_AEDAL,RP20_CCG025490,Uncharacterized protein,XP_019931852,aalb:109622069	aalb:109622069
RP20_CCG025494	7160.A0A023EPY3	Glyceraldehyde-3-phosphate dehydrogenase.	https://smart.embl.de/smart/DDvec.cgi?smart=332:Gp_dh_N(2|149)+Pfam_Gp_dh_C(154|311)+	1.2.1.12,109413713,A0A023EPY3,A0A023EPY3_AEDAL,EC 1.2.1.12,Glyceraldehyde 3-phosphate dehydrogenase,Glyceraldehyde-3-phosphate dehydrogenase,Glyceraldehyde-3-phosphate dehydrogenase 2,RP20_CCG025494,XM_019683072.1,XM_019687453.1,XP_019538617.1,XP_019542998,XP_019542998.1,aalb:109413713	aalb:109413713
RP20_CCG025542	7160.A0A182HAW0	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=325:rve(7|118)+	A0A182HAW0,A0A182HAW0_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG025542	
RP20_CCG025628	7160.A0A182HB08	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=109:	A0A182HB08,A0A182HB08_AEDAL,RP20_CCG025628,RP20_CCG026144,Uncharacterized protein	
RP20_CCG025658	7160.A0A182HB25	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1201:Pfam_Exo_endo_phos_2(105|224)+Pfam_RVT_1(469|717)+Pfam_RNase_H(923|1048)+	109401447,A0A182HB25,A0A182HB25_AEDAL,RP20_CCG025658,Uncharacterized protein,Uncharacterized protein LOC109401447,XP_019529549,aalb:109401447	aalb:109401447
RP20_CCG025689	7160.A0A182HB39	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=382:rve(250|365)+	A0A182HB39,A0A182HB39_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG025689	
RP20_CCG025714	7160.A0A182HB57	HATPase_c domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=716:HATPase_c(31|185)+Pfam_HSP90(187|700)+	109407918,109411870,A0A182HB57,A0A182HB57_AEDAL,HATPase_c domain-containing protein,LOW QUALITY PROTEIN: heat shock protein 83,Molecular chaperone HtpG,RP20_CCG025714,XM_019681103.1,XM_019685524.1,XP_019536648.1,XP_019541069,XP_019541069.1,aalb:109411870	aalb:109411870
RP20_CCG025782	7160.A0A182HB86	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=2402:ARM(194|235)+ARM(298|350)+ARM(352|393)+ARM(439|484)+ARM(489|529)+ARM(531|571)+Pfam_APC_r(736|759)+Pfam_APC_r(993|1016)+	109428533,A0A182HB86,A0A182HB86_AEDAL,Adenomatosis polyposis coli protein,Adenomatous polyposis coli homolog,RP20_CCG025782,Uncharacterized protein,XP_029711734,aalb:109428533	aalb:109428533
RP20_CCG025807	7160.A0A182HBA1	FLYWCH-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=91:Pfam_FLYWCH(22|83)+	A0A182HBA1,A0A182HBA1_AEDAL,FLYWCH-type domain-containing protein,RP20_CCG025807	
RP20_CCG025859	7160.A0A182HBD0	MI domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=824:MIF4G(158|341)+MA3(455|561)+	109429897,A0A182HBD0,A0A182HBD0_AEDAL,MI domain-containing protein,Pre-mRNA-splicing factor CWC22,Pre-mRNA-splicing factor CWC22 homolog,RP20_CCG025859,XP_019561440,aalb:109429897	aalb:109429897
RP20_CCG026001	7160.A0A182HBL3	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=109:	A0A182HBL3,A0A182HBL3_AEDAL,RP20_CCG026001,Uncharacterized protein	
RP20_CCG026194	7160.A0A182HBW7	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=76:	A0A182HBW7,A0A182HBW7_AEDAL,RP20_CCG026194,Uncharacterized protein	
RP20_CCG026212	7160.A0A182HBY3	PPM-type phosphatase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=905:PP2C_SIG(19|327)+	109406326,3.1.3.16,A0A182HBY3,A0A182HBY3_AEDAL,EC 3.1.3.16,PPM-type phosphatase domain-containing protein,Protein phosphatase 1D,RP20_CCG026212,Uncharacterized protein LOC109406326,XP_029719127,aalb:109406326	aalb:109406326
RP20_CCG026228	7160.A0A182HBZ8	IRO domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=361:IRO(30|47)+	A0A182HBZ8,A0A182HBZ8_AEDAL,IRO domain-containing protein,RP20_CCG026228	
RP20_CCG026289	7160.A0A182HC20	WD_REPEATS_REGION domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=655:WD40(177|216)+WD40(223|263)+WD40(275|318)+WD40(322|366)+WD40(374|413)+WD40(467|506)+	A0A182HC20,A0A182HC20_AEDAL,RP20_CCG026289,WD_REPEATS_REGION domain-containing protein	
RP20_CCG026368	7160.A0A182HC61	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=743:Pfam_MAD(91|738)+	109401421,A0A182HC61,A0A182HC61_AEDAL,Mitotic spindle assembly checkpoint protein MAD1,RP20_CCG026368,Uncharacterized protein,XP_019529522,aalb:109401421	aalb:109401421
RP20_CCG026396	7160.A0A182HC72	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=524:Pfam_Taxilin(12|333)+	115258768,A0A182HC72,A0A182HC72_AEDAL,Alpha-taxilin-like,RP20_CCG026396,Uncharacterized protein,XP_029715027,aalb:115258768	aalb:115258768
RP20_CCG026399	7160.A0A023EJK9	Putative gtpase.	https://smart.embl.de/smart/DDvec.cgi?smart=209:RAB(14|177)+	109397409,A0A023EJK9,A0A023EJK9_AEDAL,Putative gtpase,RP20_CCG026399,XM_019669730.1,XM_019674164.1,XP_019525275.1,XP_019529709.1	
RP20_CCG026400	7160.A0A182HC76	Calpain catalytic domain-containing protein; Belongs to the peptidase C2 family.	https://smart.embl.de/smart/DDvec.cgi?smart=565:CysPc(47|369)+calpain_III(374|523)+	A0A182HC76,A0A182HC76_AEDAL,Calpain catalytic domain-containing protein,RP20_CCG026400	
RP20_CCG026402	7160.A0A182HC78	CHK domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=357:CHK(138|329)+	A0A182HC78,A0A182HC78_AEDAL,CHK domain-containing protein,RP20_CCG026402	
RP20_CCG026423	7160.A0A182HC86	BHLH domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=658:HLH(576|628)+	109397805,A0A182HC86,A0A182HC86_AEDAL,BHLH domain-containing protein,Myc protein,Myc proto-oncogene protein,RP20_CCG026423,XP_029709609,aalb:109397805	aalb:109397805
RP20_CCG026429	7160.A0A182HC90	Dolichol phosphate-mannose biosynthesis regulatory protein; Regulatory subunit of the dolichol-phosphate mannose (DPM) synthase complex; essential for the ER localization. Belongs to the DPM2 family.	https://smart.embl.de/smart/DDvec.cgi?smart=84:Pfam_DPM2(3|80)+	A0A182HC90,A0A182HC90_AEDAL,RP20_CCG026429	
RP20_CCG026525	7160.A0A182HCF0	C3H1-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=768:Pfam_RNase_Zc3h12a(179|335)+	109418259,3.1.-.-,A0A182HCF0,A0A182HCF0_AEDAL,C3H1-type domain-containing protein,EC 3.1.-.-,Endoribonuclease rege-1-like isoform X1,RP20_CCG026525,Ribonuclease ZC3H12,XP_019547963,aalb:109418259	aalb:109418259
RP20_CCG026758	7160.A0A182HCS9	Reverse transcriptase Ty1/copia-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=490:Pfam_RVT_2(7|250)+	A0A182HCS9,A0A182HCS9_AEDAL,RP20_CCG026758	
RP20_CCG026764	7160.A0A182HCT5	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=819:	109415698,A0A182HCT5,A0A182HCT5_AEDAL,RP20_CCG026764,Uncharacterized protein,XP_029723536,aalb:109415698	aalb:109415698
RP20_CCG026959	7160.A0A023EMA3	Putative heat shock protein.	https://smart.embl.de/smart/DDvec.cgi?smart=249:DnaJ(48|107)+	109414601,109424845,A0A023EMA3,A0A023EMA3_AEDAL,DnaJ homolog subfamily C member 8,Putative heat shock protein,RP20_CCG026959,XM_019688429.1,XM_019700043.1,XP_019543974,XP_019543974.1,XP_019555588.1,aalb:109414601	aalb:109414601
RP20_CCG026969	7160.A0A023ECJ9	HIG1 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=96:Pfam_HIG_1_N(27|79)+	109413109,109418544,A0A023ECJ9,A0A023ECJ9_AEDAL,HIG1 domain-containing protein,RP20_CCG026969,XM_019686819.1,XM_019692750.1,XP_019542364.1,XP_019548295.1,XP_029712891,aalb:109418544	aalb:109418544
RP20_CCG027041	7160.A0A182HD84	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=83:	109425994,A0A182HD84,A0A182HD84_AEDAL,BCL2-associated athanogene 2,RP20_CCG027041,Uncharacterized protein,XP_019556964,aalb:109425994	aalb:109425994
RP20_CCG027072	7160.A0A182HDA0	Reverse transcriptase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=443:Pfam_RVT_1(69|263)+	A0A182HDA0,A0A182HDA0_AEDAL,RP20_CCG027072,Reverse transcriptase domain-containing protein	
RP20_CCG027114	7160.A0A182HDC0	Reverse transcriptase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=394:Pfam_RVT_1(234|392)+	A0A182HDC0,A0A182HDC0_AEDAL,RP20_CCG027114,Reverse transcriptase domain-containing protein	
RP20_CCG027115	7160.A0A182HDC1	Poly(A) polymerase; Polymerase that creates the 3'-poly(A) tail of mRNA's.	https://smart.embl.de/smart/DDvec.cgi?smart=721:Pfam_NTP_transf_2(94|187)+Pfam_PAP_RNA-bind(378|527)+	109419129,2.7.7.19,A0A182HDC1,A0A182HDC1_AEDAL,EC 2.7.7.19,Poly(A) polymerase,Poly(A) polymerase type 3,RP20_CCG027115,XP_029722343,aalb:109419129	aalb:109419129
RP20_CCG027144	7160.A0A182HDE5	RING-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=986:RING(64|102)+	109406055,2.3.2.27,A0A182HDE5,A0A182HDE5_AEDAL,E3 ubiquitin-protein ligase Topors,EC 2.3.2.27,RING-type domain-containing protein,RP20_CCG027144,XP_019534675,aalb:109406055	aalb:109406055
RP20_CCG027168	7160.A0A182HDF6	MYND-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=352:Pfam_zf-MYND(129|166)+Pfam_PDCD2_C(181|337)+	109426814,A0A182HDF6,A0A182HDF6_AEDAL,MYND-type domain-containing protein,Pre-rRNA-processing protein TSR4,Programmed cell death protein 2,RP20_CCG027168,XP_019557896,aalb:109426814	aalb:109426814
RP20_CCG027188	7160.A0A182HDG6	PAT1 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=807:Pfam_PAT1(101|630)+	109400979,A0A182HDG6,A0A182HDG6_AEDAL,DNA topoisomerase 2-associated protein PAT1,LOW QUALITY PROTEIN: protein PAT1 homolog 1,PAT1 domain-containing protein,RP20_CCG027188,XP_019528992,aalb:109400979	aalb:109400979
RP20_CCG027221	7160.A0A182HDI3	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=439:Pfam_Methyltrn_RNA_3(71|369)+	109419689,109622110,2.1.1.-,A0A182HDI3,A0A182HDI3_AEDAL,EC 2.1.1.-,Methyltransferase,RP20_CCG027221,Uncharacterized protein,XM_019693939.2,XP_019549484.1,XP_019931885,aalb:109622110	aalb:109622110
RP20_CCG027228	7160.A0A182HDI8	Reverse transcriptase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=380:Pfam_RVT_1(3|187)+	A0A182HDI8,A0A182HDI8_AEDAL,RP20_CCG027228,Reverse transcriptase domain-containing protein	
RP20_CCG027237	7160.A0A182HDJ1	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1071:Pfam_Exo_endo_phos_2(102|221)+Pfam_RVT_1(464|712)+Pfam_RVT_3(924|1041)+	A0A182HDJ1,A0A182HDJ1_AEDAL,RP20_CCG027237,Uncharacterized protein	
RP20_CCG027349	7160.A0A182HDN9	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=322:TRANS(3|25)+Pfam_KR(48|227)+	1.1.-.-,109422323,A0A182HDN9,A0A182HDN9_AEDAL,Dehydrogenase/reductase SDR family member 7,Dehydrogenase/reductase SDR family member 7-like,EC 1.1.-.-,RP20_CCG027349,Uncharacterized protein,XP_019552557,aalb:109422323	aalb:109422323
RP20_CCG027379	7160.A0A182HDP9	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=607:ARM(69|113)+ARM(341|386)+ARM(387|427)+ARM(484|525)+	109416260,A0A182HDP9,A0A182HDP9_AEDAL,RP20_CCG027379,Uncharacterized protein,XP_029722311,aalb:109416260	aalb:109416260
RP20_CCG027396	7160.A0A182HDQ7	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=405:SIGNAL(1|21)+Pfam_O-FucT(29|372)+	109426484,2.4.1.221,A0A182HDQ7,A0A182HDQ7_AEDAL,EC 2.4.1.221,Peptide-O-fucosyltransferase,RP20_CCG027396,Uncharacterized protein,XP_029710082,aalb:109426484	aalb:109426484
RP20_CCG027547	7160.A0A182HDY6	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=513:TRANS(30|52)+C2(247|349)+C2(379|486)+	109621277,A0A182HDY6,A0A182HDY6_AEDAL,RP20_CCG027547,Synaptotagmin-10,Synaptotagmin-2,Uncharacterized protein,XP_019932833,aalb:109621277	aalb:109621277
RP20_CCG027595	7160.A0A182HE13	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=368:rve(49|160)+	A0A182HE13,A0A182HE13_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG027595	
RP20_CCG027634	7160.A0A182HE32	Protein kinase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1041:S_TKc(108|365)+	109399720,2.7.12.2,A0A182HE32,A0A182HE32_AEDAL,EC 2.7.12.2,Mitogen-activated protein kinase kinase 7,Protein kinase domain-containing protein,RP20_CCG027634,XP_019527778,aalb:109399720	aalb:109399720
RP20_CCG027635	7160.A0A182HE33	TROVE domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=568:Pfam_TROVE(55|362)+	109402036,60 kDa SS-A/Ro ribonucleoprotein,A0A182HE33,A0A182HE33_AEDAL,RP20_CCG027635,TROVE domain-containing protein,XP_029723017,aalb:109402036	aalb:109402036
RP20_CCG027723	7160.A0A182HE88	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=1587:	A0A182HE88,A0A182HE88_AEDAL,RP20_CCG027723,Uncharacterized protein	
RP20_CCG027730	7160.A0A182HE94	MIF4G domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=688:MIF4G(245|484)+	109430176,A0A182HE94,A0A182HE94_AEDAL,MIF4G domain-containing protein,RP20_CCG027730,Translation initiation factor 4G,XP_019561774,aalb:109430176	aalb:109430176
RP20_CCG027786	7160.A0A182HEB8	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=222:	109402790,A0A182HEB8,A0A182HEB8_AEDAL,Box A-binding factor-like isoform X1,RP20_CCG027786,Uncharacterized protein,XP_029712193,aalb:109402790	aalb:109402790
RP20_CCG027878	7160.A0A182HEH2	Rab-GAP TBC domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1320:TBC(208|445)+	109432638,A0A182HEH2,A0A182HEH2_AEDAL,RP20_CCG027878,Rab-GAP TBC domain-containing protein,Uncharacterized protein LOC109432638,XP_019564555,aalb:109432638	aalb:109432638
RP20_CCG027949	7160.A0A182HEJ7	PAS domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=189:PAS(1|49)+PAC(56|99)+	109404937,A0A182HEJ7,A0A182HEJ7_AEDAL,PAS domain-containing protein,RP20_CCG027949,XP_029734970,aalb:109404937	aalb:109404937
RP20_CCG027956	7160.A0A182HEK1	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=68:	A0A182HEK1,A0A182HEK1_AEDAL,RP20_CCG027956,Uncharacterized protein	
RP20_CCG028035	7160.A0A182HEN7	Ion_trans domain-containing protein; Belongs to the potassium channel family.	https://smart.embl.de/smart/DDvec.cgi?smart=275:Pfam_Ion_trans_2(175|256)+	109409153,A0A182HEN7,A0A182HEN7_AEDAL,Ion_trans domain-containing protein,RP20_CCG028035,XP_019538113,aalb:109409153	aalb:109409153
RP20_CCG028043	7160.A0A182HEP5	Protein kinase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=468:Pfam_Pkinase(1|109)+Pfam_tRNA-synt_His(164|468)+	109397123,2.7.11.1,A0A182HEP5,A0A182HEP5_AEDAL,EC 2.7.11.1,EIF-2-alpha kinase GCN2,Protein kinase domain-containing protein,RP20_CCG028043,XP_019525004,aalb:109397123	aalb:109397123
RP20_CCG028119	7160.A0A182HET5	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1407:Pfam_NB-ARC(126|422)+WD40(656|694)+WD40(716|761)+WD40(855|894)+WD40(1169|1212)+WD40(1215|1257)+	115253597,A0A182HET5,A0A182HET5_AEDAL,Apoptotic protease-activating factor,RP20_CCG028119,Uncharacterized protein,Uncharacterized protein LOC115253597,XP_029731030,aalb:115253597	aalb:115253597
RP20_CCG028127	7160.A0A182HET8	C2H2-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1207:ZnF_C2H2(282|307)+	109622269,A0A182HET8,A0A182HET8_AEDAL,C2H2-type domain-containing protein,RP20_CCG028127,Uncharacterized protein LOC109622269 isoform X1,XP_029728185,aalb:109622269	aalb:109622269
RP20_CCG028181	7160.A0A182HEW6	UBIQUITIN_CONJUGAT_2 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1245:UBCc(969|1126)+	109430264,2.3.2.24,A0A182HEW6,A0A182HEW6_AEDAL,EC 2.3.2.24,RP20_CCG028181,UBIQUITIN_CONJUGAT_2 domain-containing protein,Ubiquitin-conjugating enzyme E2 O,XP_019561853,aalb:109430264	aalb:109430264
RP20_CCG028192	7160.A0A182HEX1	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=106:	A0A182HEX1,A0A182HEX1_AEDAL,RP20_CCG028192,Uncharacterized protein	
RP20_CCG028242	7160.A0A182HEZ9	Uncharacterized protein; Belongs to the mitochondrial carrier (TC 2.A.29) family.	https://smart.embl.de/smart/DDvec.cgi?smart=373:Pfam_Mito_carr(81|171)+Pfam_Mito_carr(173|265)+Pfam_Mito_carr(268|371)+	A0A182HEZ9,A0A182HEZ9_AEDAL,RP20_CCG028242,Uncharacterized protein	
RP20_CCG028309	7160.A0A182HF28	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=79:	A0A182HF28,A0A182HF28_AEDAL,RP20_CCG028309,Uncharacterized protein	
RP20_CCG028366	7160.A0A182H4D2	B box-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=905:BBOX(73|121)+BBOX(237|280)+Pfam_NHL(648|675)+Pfam_NHL(695|724)+Pfam_NHL(739|766)+Pfam_NHL(782|809)+	109412354,A0A182H4D2,A0A182H4D2_AEDAL,B box-type domain-containing protein,Brain tumor protein-like,RP20_CCG028366,Tripartite motif-containing protein 2/3,XM_019685996.1,XM_019685997.1,XM_019685998.1,XM_019685999.1,XP_019541541.1,XP_019541542.1,XP_019541543.1,XP_019541544.1,XP_029712952,aalb:109412354	aalb:109412354
RP20_CCG028378	7160.A0A182HF62	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=60:	A0A182HF62,A0A182HF62_AEDAL,RP20_CCG028378,Uncharacterized protein	
RP20_CCG028395	7160.A0A023EMK8	Putative salivary secreted mucin 3.	https://smart.embl.de/smart/DDvec.cgi?smart=289:SIGNAL(1|20)+	109429555,109429970,A0A023EMK8,A0A023EMK8_AEDAL,Putative salivary secreted mucin 3,RP20_CCG028395,Uncharacterized protein LOC109429555,XM_019705970.1,XP_019561077,XP_019561515.1,aalb:109429555	aalb:109429555
RP20_CCG028398	7160.A0A182HF73	Reverse transcriptase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=954:Pfam_Exo_endo_phos_2(234|353)+Pfam_RVT_1(637|887)+	A0A182HF73,A0A182HF73_AEDAL,RP20_CCG028398,Reverse transcriptase domain-containing protein	
RP20_CCG028433	7160.A0A182HFA2	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=270:	109427441,A0A182HFA2,A0A182HFA2_AEDAL,RP20_CCG028433,Uncharacterized protein,XP_029710743,aalb:109427441	aalb:109427441
RP20_CCG028469	7160.A0A182HFB7	Phorbol-ester/DAG-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=148:C1(80|130)+	A0A182HFB7,A0A182HFB7_AEDAL,Phorbol-ester/DAG-type domain-containing protein,RP20_CCG028469	
RP20_CCG028516	7160.A0A182HFD9	Fam20C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=519:TRANS(13|30)+Pfam_Fam20C(290|506)+	109419338,2.7.11.1,A0A182HFD9,A0A182HFD9_AEDAL,EC 2.7.11.1,Fam20C domain-containing protein,RP20_CCG028516,XP_029734767,aalb:109419338	aalb:109419338
RP20_CCG028645	7160.A0A023ETF7	Fam20C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=519:TRANS(13|30)+Pfam_Fam20C(290|506)+	109408461,109419338,2.7.11.1,A0A023ETF7,A0A023ETF7_AEDAL,EC 2.7.11.1,Fam20C domain-containing protein,RP20_CCG028645,XM_019681794.1,XM_019693574.1,XM_019693575.1,XP_019537339.1,XP_019549119.1,XP_019549120.1,XP_029734763,aalb:109408461	aalb:109408461
