Gene stable ID,Transcript stable ID,Gene name,UniProtKB/TrEMBL ID,UniParc ID
AAEL019682,AAEL019682-RK,,,UPI000B772326
AAEL019682,AAEL019682-RL,,,UPI000B793A2A
AAEL019682,AAEL019682-RM,,,UPI000B776733
AAEL026712,AAEL026712-RA,,,UPI000B76CB90
AAEL026712,AAEL026712-RB,,,UPI000B7931B2
AAEL027468,AAEL027468-RA,,,UPI000B77FD4C
AAEL015021,AAEL015021-RA,,Q16ET8,UPI0000DABCD0
AAEL015021,AAEL015021-RA,,Q16WF4,UPI0000DABCD0
AAEL015021,AAEL015021-RA,,A0A1S4FLY0,UPI0000DABCD0
AAEL005906,AAEL005906-RC,,Q0IFC0,UPI000B7757EA
AAEL005906,AAEL005906-RB,,A0A1S4FBX9,UPI000B77B31C
AAEL005906,AAEL005906-RA,,A0A1S4FBX9,UPI000B77B31C
AAEL007030,AAEL007030-RC,,A0A1S4FFJ2,UPI000B78750C
AAEL007030,AAEL007030-RD,,A0A1S4FFJ2,UPI000B78750C
AAEL007030,AAEL007030-RB,,A0A1S4FFJ2,UPI000B78750C
AAEL007030,AAEL007030-RA,,Q173S2,UPI000B78750C
AAEL007030,AAEL007030-RA,,A0A1S4FFJ2,UPI000B78750C
AAEL026336,AAEL026336-RA,,,UPI000B798E4D
AAEL000544,AAEL000544-RA,,Q17NZ2,UPI0000DA86AC
AAEL020631,AAEL020631-RA,,,UPI000B76B8BB
AAEL020631,AAEL020631-RB,,,UPI000B76B8BB
AAEL020631,AAEL020631-RC,,,UPI000B76B8BB
AAEL020631,AAEL020631-RD,,Q16K83,UPI000B76B8BB
AAEL020631,AAEL020631-RE,,,UPI000B76B8BB
AAEL020631,AAEL020631-RF,,,UPI000B76B8BB
AAEL020631,AAEL020631-RG,,,UPI000B76B8BB
AAEL020631,AAEL020631-RH,,,UPI000B76B8BB
AAEL020631,AAEL020631-RI,,,UPI000B76B8BB
AAEL002881,AAEL002881-RA,,Q1HRJ5,UPI0000D76DFE
AAEL019801,AAEL019801-RA,,J9HSE6,UPI000B77E040
AAEL019801,AAEL019801-RA,,A0A0P6JRX8,UPI000B77E040
AAEL019801,AAEL019801-RA,,Q16KC1,UPI000B77E040
AAEL019801,AAEL019801-RA,,A0A0P6ITJ3,UPI000B77E040
AAEL019801,AAEL019801-RA,,A0A1S4G6H7,UPI000B77E040
AAEL019801,AAEL019801-RA,,J9HFE4,UPI000B77E040
AAEL019801,AAEL019801-RA,,Q16KC0,UPI000B77E040
AAEL025658,AAEL025658-RA,,Q16SQ0,UPI000B778E0D
AAEL025658,AAEL025658-RA,,Q16MI4,UPI000B778E0D
AAEL025658,AAEL025658-RB,,,UPI000B76DDF6
AAEL006624,AAEL006624-RA,,A0A1S4FE25,UPI000B79978D
AAEL006624,AAEL006624-RA,,Q175N1,UPI000B79978D
AAEL008645,AAEL008645-RA,,A0A1S4FKC4,UPI00043BA50A
AAEL008645,AAEL008645-RA,,Q16Y72,UPI00043BA50A
AAEL008645,AAEL008645-RB,,A0A1S4FKC4,UPI00043BA50A
AAEL012034,AAEL012034-RB,,A0A1S4FVE5,UPI000B783878
AAEL012034,AAEL012034-RB,,Q16NB8,UPI000B783878
AAEL012034,AAEL012034-RA,,A0A1S4FVE5,UPI000B783878
AAEL019661,AAEL019661-RA,,Q179K8,UPI000B783D48
AAEL019661,AAEL019661-RA,,Q179K7,UPI000B783D48
AAEL019661,AAEL019661-RA,,Q179K4,UPI000B783D48
AAEL019661,AAEL019661-RA,,Q179K9,UPI000B783D48
AAEL005902,AAEL005902-RA,,Q0IFB5,UPI0000E262A2
AAEL005902,AAEL005902-RA,,Q0IFB4,UPI0000E262A2
AAEL005902,AAEL005902-RB,,A0A1S4FC19,UPI000B797C04
AAEL019602,AAEL019602-RA,,Q16KC8,UPI000B78257F
AAEL019602,AAEL019602-RA,,Q16KC7,UPI000B78257F
AAEL004434,AAEL004434-RA,,Q17CT0,UPI0000DA9550
AAEL026638,AAEL026638-RA,,,UPI000B78C648
AAEL010738,AAEL010738-RC,,C5H4P2,UPI000B79A08B
AAEL010738,AAEL010738-RC,,A0A0P6IU03,UPI000B79A08B
AAEL010738,AAEL010738-RC,,C5H4P1,UPI000B79A08B
AAEL010738,AAEL010738-RD,,,UPI000B7916BD
AAEL010738,AAEL010738-RE,,,UPI000B782973
AAEL010738,AAEL010738-RF,,,UPI000B782973
AAEL010738,AAEL010738-RG,,,UPI000B76FD24
AAEL010738,AAEL010738-RH,,,UPI000B78ACEC
AAEL010738,AAEL010738-RI,,,UPI000B7701A1
AAEL010738,AAEL010738-RJ,,,UPI000B780804
AAEL010738,AAEL010738-RK,,Q16S13,UPI000B77BF55
AAEL010738,AAEL010738-RK,,C5H5H2,UPI000B77BF55
AAEL010738,AAEL010738-RK,,Q16S12,UPI000B77BF55
AAEL010738,AAEL010738-RL,,,UPI000B788CC6
AAEL010738,AAEL010738-RM,,A0A1S4FRH4,UPI000B78823E
AAEL010738,AAEL010738-RN,,,UPI000B777B77
AAEL010738,AAEL010738-RO,,A0A1S4FR51,UPI000B78EAAE
AAEL010738,AAEL010738-RO,,C5H5H3,UPI000B78EAAE
AAEL010738,AAEL010738-RP,,,UPI000B77AC95
AAEL010738,AAEL010738-RQ,,,UPI000B789388
AAEL010738,AAEL010738-RR,,,UPI000B794F11
AAEL010738,AAEL010738-RS,,,UPI000B7785BA
AAEL010738,AAEL010738-RT,,,UPI000B777433
AAEL019828,AAEL019828-RA,,Q16ZL4,UPI000B777DE9
AAEL017526,AAEL017526-RB,,J9EB85,UPI000B795BA4
AAEL017526,AAEL017526-RB,,A0A1S4G6A8,UPI000B795BA4
AAEL017526,AAEL017526-RC,,A0A1S4G6A8,UPI000B77B4DC
AAEL017526,AAEL017526-RC,,J9EB85,UPI000B77B4DC
AAEL000148,AAEL000148-RA,,A0A1S4EV40,UPI000B7814C7
AAEL000148,AAEL000148-RA,,Q16EI8,UPI000B7814C7
AAEL000148,AAEL000148-RA,,Q17Q21,UPI000B7814C7
AAEL005694,AAEL005694-RA,,A0A1S4FBL5,UPI000B78A84A
AAEL005694,AAEL005694-RA,,Q179A8,UPI000B78A84A
AAEL005694,AAEL005694-RB,,Q179A5,UPI000B77A87B
AAEL005322,AAEL005322-RB,GPROP10,Q17AC8,UPI000B7929E8
AAEL026184,AAEL026184-RA,,,UPI000B7962B9
AAEL009796,AAEL009796-RA,,Q16UU4,UPI0000DAA94E
AAEL003279,AAEL003279-RA,,A0A1S4F478,UPI000B793A4B
AAEL003279,AAEL003279-RA,,Q17FW4,UPI000B793A4B
AAEL023615,AAEL023615-RA,,A0A0P6IWT7,UPI000B76C292
AAEL023615,AAEL023615-RA,,Q16FG1,UPI000B76C292
AAEL002590,AAEL002590-RA,,Q17HP5,UPI0000DA8F07
AAEL021300,AAEL021300-RA,,Q17EF1,UPI0000DA869A
AAEL023877,AAEL023877-RA,,,UPI000B7769EB
AAEL023877,AAEL023877-RB,,A0A1S4FGW5,UPI000B789F7C
AAEL023877,AAEL023877-RB,,Q171V1,UPI000B789F7C
AAEL004132,AAEL004132-RE,Med31,,UPI000B77DF7A
AAEL004132,AAEL004132-RF,Med31,,UPI000B78E2A1
AAEL010506,AAEL010506-RE,,,UPI000936F9DF
AAEL010506,AAEL010506-RG,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RK,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RB,,Q16SS2,UPI0000DAABF8
AAEL010506,AAEL010506-RD,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RJ,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RI,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RF,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RC,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RH,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RA,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RN,,,UPI000936D60F
AAEL010506,AAEL010506-RM,,Q16SS3,UPI0000DAABF7
AAEL010506,AAEL010506-RL,,Q16SS3,UPI0000DAABF7
AAEL005071,AAEL005071-RD,,A0A1S4F9G8,UPI00043B9B7F
AAEL005071,AAEL005071-RA,,A0A1S4F9G8,UPI00043B9B7F
AAEL005071,AAEL005071-RA,,Q17B50,UPI00043B9B7F
AAEL005071,AAEL005071-RC,,A0A1S4F9G8,UPI00043B9B7F
AAEL005071,AAEL005071-RB,,A0A1S4F9G8,UPI00043B9B7F
AAEL010500,AAEL010500-RB,GSTX2,,UPI000B797002
AAEL010500,AAEL010500-RA,GSTX2,Q95W09,UPI000007DEEF
AAEL018124,AAEL018124-RB,,,UPI000B78E0C3
AAEL018124,AAEL018124-RC,,,UPI000B78E0C3
AAEL018124,AAEL018124-RD,,,UPI000B78E0C3
AAEL018124,AAEL018124-RE,,Q174R9,UPI000B78E0C3
AAEL018124,AAEL018124-RE,,Q174R8,UPI000B78E0C3
AAEL018124,AAEL018124-RE,,A0A1S4G7M9,UPI000B78E0C3
AAEL018124,AAEL018124-RF,,,UPI000B775C7F
AAEL001915,AAEL001915-RB,,,UPI000B76C692
AAEL001915,AAEL001915-RC,,,UPI000B76C692
AAEL001915,AAEL001915-RD,,Q17JW2,UPI000B76C692
AAEL001915,AAEL001915-RD,,C4XV97,UPI000B76C692
AAEL001915,AAEL001915-RD,,Q17JW1,UPI000B76C692
AAEL001915,AAEL001915-RE,,,UPI000B76C692
AAEL001915,AAEL001915-RF,,,UPI000B76C692
AAEL001915,AAEL001915-RG,,,UPI000B76C692
AAEL026899,AAEL026899-RA,,,UPI000B799858
AAEL027029,AAEL027029-RA,,A0A1S4F7Q0,UPI000B772D95
AAEL024262,AAEL024262-RA,,,UPI000B790F62
AAEL004575,AAEL004575-RB,,,UPI000B77AC63
AAEL004575,AAEL004575-RA,,A0A1S4F854,UPI000B778710
AAEL004575,AAEL004575-RA,,Q17CH5,UPI000B778710
AAEL027837,AAEL027837-RA,,,UPI000B774DCD
AAEL021024,AAEL021024-RA,,Q1DGE0,UPI000B798829
AAEL005749,AAEL005749-RA,,Q178W1,UPI0000DA9A1E
AAEL000523,AAEL000523-RB,,,UPI000B76EFBE
AAEL000523,AAEL000523-RC,,,UPI000B797C5E
AAEL000523,AAEL000523-RD,,,UPI000B7966C5
AAEL000523,AAEL000523-RE,,Q17P28,UPI000B77EED4
AAEL000523,AAEL000523-RE,,A0A1S4EW50,UPI000B77EED4
AAEL000523,AAEL000523-RF,,,UPI000B76EFBE
AAEL000523,AAEL000523-RG,,,UPI000B76EFBE
AAEL000523,AAEL000523-RH,,,UPI000B76C557
AAEL000523,AAEL000523-RI,,,UPI000B76EFBE
AAEL000523,AAEL000523-RJ,,,UPI000B76EFBE
AAEL000523,AAEL000523-RK,,,UPI000B792244
AAEL000523,AAEL000523-RL,,,UPI000B76EFBE
AAEL002518,AAEL002518-RB,,Q17HY8,UPI000B7860A4
AAEL002518,AAEL002518-RC,,Q17HY9,UPI000B77D2E8
AAEL002518,AAEL002518-RD,,Q17HY7,UPI000B77D636
AAEL002518,AAEL002518-RF,,,UPI000B7860A4
AAEL006860,AAEL006860-RA,RpS28,Q1HR28,UPI0000D76E9F
AAEL000315,AAEL000315-RB,,Q17PG5,UPI000B78357D
AAEL000315,AAEL000315-RB,,A0A1S4EVJ3,UPI000B78357D
AAEL000315,AAEL000315-RC,,,UPI000B793841
AAEL000315,AAEL000315-RD,,,UPI000B793841
AAEL007519,AAEL007519-RA,,A0A1S4FGQ8,UPI000B784512
AAEL007519,AAEL007519-RA,,Q171W3,UPI000B784512
AAEL007519,AAEL007519-RA,,J9HGX9,UPI000B784512
AAEL023822,AAEL023822-RA,,Q16QF5,UPI000B78B962
AAEL021230,AAEL021230-RA,,Q16Z51,UPI000B78A003
AAEL021230,AAEL021230-RB,,,UPI000B7769E0
AAEL000861,AAEL000861-RB,,,UPI000B78E069
AAEL000861,AAEL000861-RC,,,UPI000B78C8D5
AAEL000861,AAEL000861-RD,,Q17MY1,UPI000B79917E
AAEL026677,AAEL026677-RA,,,UPI000B7818B3
AAEL006843,AAEL006843-RB,,A0A0P6IVK1,UPI000B7947E5
AAEL006843,AAEL006843-RB,,A0A1S4FET4,UPI000B7947E5
AAEL006843,AAEL006843-RB,,Q174N5,UPI000B7947E5
AAEL006937,AAEL006937-RA,,Q174C2,UPI0000DA9EA2
AAEL021350,AAEL021350-RA,,Q16IE4,UPI0000000B5E
AAEL025694,AAEL025694-RA,,,UPI000B775696
AAEL025694,AAEL025694-RB,,,UPI000B7773A7
AAEL025694,AAEL025694-RC,,Q16UE1,UPI000B774338
AAEL025694,AAEL025694-RC,,Q16UZ8,UPI000B774338
AAEL022646,AAEL022646-RA,,Q8T639,UPI000007922A
AAEL022646,AAEL022646-RA,,Q16YE4,UPI000007922A
AAEL022646,AAEL022646-RA,,Q9NGY6,UPI000007922A
AAEL027063,AAEL027063-RA,,,UPI000B76DA4A
AAEL023925,AAEL023925-RA,,,UPI000B794362
AAEL012822,AAEL012822-RB,,,UPI000B79343B
AAEL012822,AAEL012822-RC,,Q16KZ0,UPI000B79343B
AAEL021263,AAEL021263-RA,,,UPI000B783F92
AAEL012502,AAEL012502-RA,,A0A1S4FW98,UPI000B788564
AAEL012502,AAEL012502-RA,,Q16LW8,UPI000B788564
AAEL006666,AAEL006666-RA,,A0A1S4FEE6,UPI000B795854
AAEL006666,AAEL006666-RA,,Q175F9,UPI000B795854
AAEL020715,AAEL020715-RA,,,UPI000B792336
AAEL007060,AAEL007060-RA,,A0A1S4FFM6,UPI000B7706B0
AAEL007060,AAEL007060-RA,,Q173Q1,UPI000B7706B0
AAEL021805,AAEL021805-RA,,,UPI000B7813B8
AAEL021805,AAEL021805-RB,,,UPI000B7813B8
AAEL021805,AAEL021805-RC,,,UPI000B7813B8
AAEL021805,AAEL021805-RD,,,UPI000B7813B8
AAEL021805,AAEL021805-RE,,,UPI000B7813B8
AAEL021805,AAEL021805-RF,,,UPI000B7813B8
AAEL021805,AAEL021805-RG,,Q16YJ8,UPI000B7813B8
AAEL021805,AAEL021805-RG,,Q16LE5,UPI000B7813B8
AAEL021805,AAEL021805-RH,,,UPI000B7813B8
AAEL001244,AAEL001244-RB,,Q17LU2,UPI000B79323F
AAEL018151,AAEL018151-RA,,A0A1S4G6Y0,UPI00043BC6B9
AAEL018151,AAEL018151-RA,,Q17MK5,UPI00043BC6B9
AAEL018151,AAEL018151-RA,,Q17MK4,UPI00043BC6B9
AAEL023329,AAEL023329-RA,,Q1DH58,UPI000B771923
AAEL000739,AAEL000739-RA,,Q17NE2,UPI0000DA8771
AAEL000739,AAEL000739-RA,,Q17NE1,UPI0000DA8771
AAEL008480,AAEL008480-RA,,A0A1S4FJQ3,UPI000B778DF2
AAEL008480,AAEL008480-RA,,Q16YN7,UPI000B778DF2
AAEL008480,AAEL008480-RB,,A0A1S4FJQ3,UPI000B778DF2
AAEL019804,AAEL019804-RA,,,UPI000B78E36A
AAEL019804,AAEL019804-RB,,J9HSS9,UPI000B78E36A
AAEL019804,AAEL019804-RC,,,UPI000B78E36A
AAEL019804,AAEL019804-RD,,,UPI000B78E36A
AAEL019804,AAEL019804-RE,,,UPI000B78E36A
AAEL019804,AAEL019804-RF,,,UPI000B78E36A
AAEL025689,AAEL025689-RA,,,UPI000B77F825
AAEL001856,AAEL001856-RA,,Q17JX8,UPI0000DA8C10
AAEL001856,AAEL001856-RA,,Q17JX9,UPI0000DA8C10
AAEL006995,AAEL006995-RC,,Q173V9,UPI000B77A7F3
AAEL006995,AAEL006995-RA,,Q173V8,UPI0000DA9EE1
AAEL006995,AAEL006995-RB,,Q173V8,UPI0000DA9EE1
AAEL004188,AAEL004188-RB,,A0A1S4F6W2,UPI000B780548
AAEL004188,AAEL004188-RB,,Q0IFS3,UPI000B780548
AAEL004188,AAEL004188-RB,,A0A0P6IXI6,UPI000B780548
AAEL024283,AAEL024283-RA,,,UPI000B77D6F0
AAEL024283,AAEL024283-RB,,,UPI000B77BE01
AAEL024283,AAEL024283-RC,,A0A0P6IT86,UPI000B77D6F0
AAEL024283,AAEL024283-RD,,,UPI000B7883C7
AAEL024283,AAEL024283-RE,,,UPI000B784D2B
AAEL024283,AAEL024283-RF,,,UPI000B787803
AAEL024283,AAEL024283-RG,,,UPI000B784D2B
AAEL024283,AAEL024283-RH,,M4JBV8,UPI000B770148
AAEL024283,AAEL024283-RH,,Q176R3,UPI000B770148
AAEL024283,AAEL024283-RH,,M4JC14,UPI000B770148
AAEL024283,AAEL024283-RI,,,UPI000B777D55
AAEL024283,AAEL024283-RJ,,,UPI000B77DA07
AAEL024283,AAEL024283-RK,,,UPI000B7783D9
AAEL024283,AAEL024283-RL,,,UPI000B76D7C1
AAEL024283,AAEL024283-RM,,,UPI000B77CDFB
AAEL024283,AAEL024283-RN,,,UPI000B77BE01
AAEL024283,AAEL024283-RO,,,UPI000B784D2B
AAEL024283,AAEL024283-RP,,,UPI000B76C726
AAEL024283,AAEL024283-RQ,,,UPI000B799476
AAEL024283,AAEL024283-RR,,,UPI000B77FF3D
AAEL024283,AAEL024283-RS,,,UPI000B784D2B
AAEL024283,AAEL024283-RT,,,UPI000B77D6F0
AAEL024283,AAEL024283-RU,,,UPI000B77BE01
AAEL024283,AAEL024283-RV,,,UPI000B77159C
AAEL024283,AAEL024283-RW,,,UPI000B779268
AAEL024283,AAEL024283-RX,,,UPI000B784D2B
AAEL005230,AAEL005230-RA,,A0A1S4F9Z2,UPI000B78EF6C
AAEL005230,AAEL005230-RA,,Q17AQ5,UPI000B78EF6C
AAEL027477,AAEL027477-RA,,,UPI000B7986A8
AAEL003705,AAEL003705-RA,,Q17EV3,UPI0000DA92CF
AAEL015119,AAEL015119-RB,,Q16EK6,UPI000B78F89A
AAEL005568,AAEL005568-RB,,Q179L2,UPI000B780C37
AAEL022445,AAEL022445-RA,,,UPI000B781E00
AAEL005354,AAEL005354-RA,,Q17AA0,UPI0000DA98A2
AAEL005258,AAEL005258-RA,,Q17AK2,UPI0000DA9840
AAEL005258,AAEL005258-RA,,Q17AK1,UPI0000DA9840
AAEL001449,AAEL001449-RB,,,UPI000B77F896
AAEL001449,AAEL001449-RA,,A0A1S4EYU0,UPI000B776416
AAEL001449,AAEL001449-RA,,Q17L68,UPI000B776416
AAEL023013,AAEL023013-RA,,Q17EF1,UPI0000DA869A
AAEL027502,AAEL027502-RA,,,UPI000B794362
AAEL027221,AAEL027221-RA,,,UPI000B7782D3
AAEL027221,AAEL027221-RB,,,UPI000B77840A
AAEL007772,AAEL007772-RA,,A0A1S4FHM8,UPI000B77B04F
AAEL007772,AAEL007772-RE,,A0A1S4FHM8,UPI000B77B04F
AAEL007772,AAEL007772-RE,,Q0IEW6,UPI000B77B04F
AAEL007772,AAEL007772-RE,,Q0IEW7,UPI000B77B04F
AAEL007772,AAEL007772-RC,,A0A1S4FHM8,UPI000B77B04F
AAEL007772,AAEL007772-RB,,A0A1S4FHM8,UPI000B77B04F
AAEL007772,AAEL007772-RD,,A0A1S4FHM8,UPI000B77B04F
AAEL012010,AAEL012010-RA,,Q1HQL4,UPI0000D76F41
AAEL012010,AAEL012010-RA,,Q16ND9,UPI0000D76F41
AAEL009720,AAEL009720-RB,,A0A0P6IT18,UPI000B780862
AAEL009720,AAEL009720-RB,,Q16V15,UPI000B780862
AAEL009720,AAEL009720-RC,,,UPI000B77A787
AAEL013994,AAEL013994-RA,,Q16HK6,UPI0000DAB945
AAEL011111,AAEL011111-RA,,A0A1S4FS90,UPI00043BD02E
AAEL011111,AAEL011111-RA,,Q16QY7,UPI00043BD02E
AAEL011111,AAEL011111-RA,,A0A0P6IZP8,UPI00043BD02E
AAEL017184,AAEL017184-RB,,A0A0P6IW23,UPI0006EC3E14
AAEL017184,AAEL017184-RB,,J9HYT2,UPI0006EC3E14
AAEL017184,AAEL017184-RC,,A0A0P6IW23,UPI0006EC3E14
AAEL011129,AAEL011129-RA,,Q16R00,UPI0000DAAE4D
AAEL026716,AAEL026716-RA,,Q1HR64,UPI000B79401D
AAEL026716,AAEL026716-RA,,Q173K3,UPI000B79401D
AAEL026716,AAEL026716-RB,,,UPI000B79401D
AAEL003451,AAEL003451-RA,,A0A1S4F4N2,UPI000B78B0AE
AAEL003451,AAEL003451-RA,,Q17FA7,UPI000B78B0AE
AAEL000401,AAEL000401-RA,,A0A1S4EVQ7,UPI000B76CBDF
AAEL000401,AAEL000401-RA,,Q0IGE2,UPI000B76CBDF
AAEL007565,AAEL007565-RB,,Q171R0,UPI000B793DCF
AAEL008266,AAEL008266-RB,,,UPI000B796D1E
AAEL008266,AAEL008266-RC,,,UPI000B76F7BA
AAEL021151,AAEL021151-RA,,,UPI000B7893CE
AAEL022702,AAEL022702-RA,,Q173V2,UPI0000000B5F
AAEL005997,AAEL005997-RA,,Q177Y4,UPI0000DA9AFB
AAEL014256,AAEL014256-RB,,Q16GV1,UPI0000DABA37
AAEL014256,AAEL014256-RB,,Q16H89,UPI0000DABA37
AAEL014256,AAEL014256-RA,,Q16GV1,UPI0000DABA37
AAEL011142,AAEL011142-RB,,,UPI000B76C1DC
AAEL011142,AAEL011142-RC,,Q16L87,UPI000B79A39E
AAEL011142,AAEL011142-RD,,,UPI000B780ABF
AAEL011142,AAEL011142-RE,,A0A1S4FWW7,UPI000B7806DC
AAEL011142,AAEL011142-RE,,Q16L89,UPI000B7806DC
AAEL011142,AAEL011142-RE,,Q16QX4,UPI000B7806DC
AAEL011142,AAEL011142-RF,,,UPI000B76C1DC
AAEL011142,AAEL011142-RG,,,UPI000B79A39E
AAEL005243,AAEL005243-RB,,Q17AM5,UPI000B77B8EA
AAEL008288,AAEL008288-RA,,A0A1S4FJB1,UPI000B798153
AAEL008288,AAEL008288-RA,,Q16Z79,UPI000B798153
AAEL008288,AAEL008288-RA,,Q16Z78,UPI000B798153
AAEL021419,AAEL021419-RA,,,UPI000B79387C
AAEL021419,AAEL021419-RB,,,UPI000B79387C
AAEL017512,AAEL017512-RB,,A0A1S4G6Y4,UPI000B78C951
AAEL017512,AAEL017512-RC,,,UPI000B799644
AAEL017512,AAEL017512-RD,,J9HEW9,UPI000B793CC3
AAEL017512,AAEL017512-RE,,,UPI000B771A03
AAEL024889,AAEL024889-RA,,,UPI000B7830B8
AAEL009345,AAEL009345-RA,,Q1HR13,UPI0000D76EAE
AAEL008982,AAEL008982-RA,,A0A1S4FLC4,UPI000B792FA2
AAEL008982,AAEL008982-RA,,Q16EX0,UPI000B792FA2
AAEL008982,AAEL008982-RA,,Q16X33,UPI000B792FA2
AAEL026981,AAEL026981-RA,,Q8T5C5,UPI00000785FC
AAEL021130,AAEL021130-RA,,,UPI000B771FE1
AAEL001922,AAEL001922-RB,,Q17JQ5,UPI000B780BEA
AAEL001922,AAEL001922-RB,,A0A1S4F073,UPI000B780BEA
AAEL023917,AAEL023917-RA,,,UPI000B795C7F
AAEL017155,AAEL017155-RC,,A0A1S4G5V3,UPI000B782ACC
AAEL017155,AAEL017155-RC,,J9HSV5,UPI000B782ACC
AAEL017155,AAEL017155-RC,,J9HFU2,UPI000B782ACC
AAEL017155,AAEL017155-RC,,J9HIK5,UPI000B782ACC
AAEL004350,AAEL004350-RB,,Q17D02,UPI0000DA950A
AAEL004350,AAEL004350-RA,,A0A1S4F7C0,UPI00043BBF55
AAEL010685,AAEL010685-RA,,Q16S74,UPI0000DAACB9
AAEL025580,AAEL025580-RA,,,UPI000B77FCD4
AAEL021715,AAEL021715-RA,,,UPI000B793132
AAEL021715,AAEL021715-RB,,,UPI000B7793E8
AAEL006829,AAEL006829-RA,,Q174Q1,UPI0000DA9E27
AAEL026273,AAEL026273-RA,,,UPI000B7899C7
AAEL008286,AAEL008286-RA,,Q16Z74,UPI0000DAA38B
AAEL023582,AAEL023582-RA,,,UPI000B796DA5
AAEL015335,AAEL015335-RB,,Q16E85,UPI0000DABD92
AAEL015335,AAEL015335-RA,,Q16E85,UPI0000DABD92
AAEL015335,AAEL015335-RA,,Q16VC7,UPI0000DABD92
AAEL014216,AAEL014216-RB,,Q17BM5,UPI000B7798D1
AAEL014216,AAEL014216-RB,,A0A1S4G1R4,UPI000B7798D1
AAEL014216,AAEL014216-RB,,Q16GY9,UPI000B7798D1
AAEL009637,AAEL009637-RA,,A0A1S4FMW6,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q16MR7,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q1EGF0,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q9Y1J6,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q16E99,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q171L9,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q171M0,UPI000B776B1B
AAEL009637,AAEL009637-RA,,Q16920,UPI000B776B1B
AAEL010171,AAEL010171-RB,PGRPLB,,UPI000B7806D9
AAEL010171,AAEL010171-RA,PGRPLB,A0A1S4FPG4,UPI000B78F208
AAEL010171,AAEL010171-RA,PGRPLB,Q1HRH3,UPI000B78F208
AAEL024064,AAEL024064-RA,,A0A1S4FCZ1,UPI000B791D0E
AAEL024064,AAEL024064-RA,,Q177C8,UPI000B791D0E
AAEL005854,AAEL005854-RB,,A0A1S4FC26,UPI000B7983B1
AAEL005854,AAEL005854-RC,,Q178K5,UPI000B77D5EF
AAEL002285,AAEL002285-RB,,Q17IP7,UPI000B783BA3
AAEL021993,AAEL021993-RA,,Q17PL4,UPI0000DA85E4
AAEL001206,AAEL001206-RB,,,UPI000B778857
AAEL001206,AAEL001206-RC,,,UPI000B783CF9
AAEL001206,AAEL001206-RD,,Q5XNP3,UPI000B793F47
AAEL001206,AAEL001206-RE,,Q17LW8,UPI0000DA8970
AAEL001206,AAEL001206-RE,,A0A1S4EY74,UPI0000DA8970
AAEL009799,AAEL009799-RB,,Q16UT2,UPI000B77497A
AAEL024525,AAEL024525-RA,,,UPI000B76BA2A
AAEL024525,AAEL024525-RB,,J9EAR9,UPI000B76BA2A
AAEL024525,AAEL024525-RB,,Q16RE7,UPI000B76BA2A
AAEL024525,AAEL024525-RC,,,UPI000B76BA2A
AAEL024525,AAEL024525-RE,,,UPI000B76BA2A
AAEL024525,AAEL024525-RF,,,UPI000B76BA2A
AAEL020434,AAEL020434-RA,,A0A1S4FJY5,UPI000B76C1E0
AAEL020434,AAEL020434-RA,,Q16YK6,UPI000B76C1E0
AAEL020434,AAEL020434-RA,,A0A0P6IVK3,UPI000B76C1E0
AAEL020434,AAEL020434-RA,,Q17D80,UPI000B76C1E0
AAEL020434,AAEL020434-RA,,A0A1S4F7G9,UPI000B76C1E0
AAEL004526,AAEL004526-RB,,Q17CL8,UPI000B770EE9
AAEL006351,AAEL006351-RA,,Q176L7,UPI0000DA9C5F
AAEL006351,AAEL006351-RA,,Q1HRU7,UPI0000DA9C5F
AAEL006351,AAEL006351-RA,,Q1HRU8,UPI0000DA9C5F
AAEL006351,AAEL006351-RB,,,UPI000B775437
AAEL001426,AAEL001426-RA,,Q17L86,UPI0000DA8A54
AAEL001426,AAEL001426-RB,,,UPI000B77D3D7
AAEL018127,AAEL018127-RA,,A0A1S4G707,UPI00043B9267
AAEL018127,AAEL018127-RA,,Q174B8,UPI00043B9267
AAEL018127,AAEL018127-RA,,Q174C0,UPI00043B9267
AAEL018127,AAEL018127-RA,,A0A0N8ES50,UPI00043B9267
AAEL018127,AAEL018127-RA,,A0A0P6JSE9,UPI00043B9267
AAEL018127,AAEL018127-RA,,Q174B9,UPI00043B9267
AAEL018127,AAEL018127-RC,,,UPI000B76F33E
AAEL018127,AAEL018127-RB,,,UPI000B771707
