"species","mirna","enrichment_fdr","n_genes","pathway_genes","fold_enrichment","pathway","url","genes","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","ensembl_id"
"Aedes albopictus","aal-miR-2945-3p",0.00996797,20,3552,1.9359433,"GO:0016020 membrane","http://amigo.geneontology.org/amigo/term/GO:0016020","CCG000016.1 CCG000245.1 CCG000672.1 CCG001505.1 RP20_CCG004462 RP20_CCG013105 RP20_CCG013111 RP20_CCG013131 CCG013807.1 RP20_CCG015245 CCG015467.1 CCG018047.1 RP20_CCG018948 RP20_CCG021296 RP20_CCG021297 AalbCCE062 CCG022521.1 CCG022794.1 RP20_CCG023649 RP20_CCG027131","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.01049709,20,3623,1.89800458,"GO:0005622 intracellular anatomical structure","http://amigo.geneontology.org/amigo/term/GO:0005622","RP20_CCG001034 RP20_CCG003825 RP20_CCG003859 CCG005153.1 RP20_CCG008228 CCG010378.2 CCG012164.1 RP20_CCG012262 RP20_CCG013111 RP20_CCG013131 CCG013807.1 RP20_CCG014730 CCG015467.1 RP20_CCG016583 CCG017793.1 RP20_CCG017994 CCG022521.1 RP20_CCG026317 CCG027115.1 RP20_CCG027131","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.0227566,17,3176,1.84036524,"GO:0043229 intracellular organelle","http://amigo.geneontology.org/amigo/term/GO:0043229","RP20_CCG001034 RP20_CCG003825 CCG005153.1 CCG010378.2 RP20_CCG012262 RP20_CCG013111 RP20_CCG013131 CCG013807.1 RP20_CCG014730 CCG015467.1 RP20_CCG016583 CCG017793.1 RP20_CCG017994 CCG022521.1 RP20_CCG026317 CCG027115.1 RP20_CCG027131","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.02396277,17,3209,1.8214397,"GO:0043226 organelle","http://amigo.geneontology.org/amigo/term/GO:0043226","RP20_CCG001034 RP20_CCG003825 CCG005153.1 CCG010378.2 RP20_CCG012262 RP20_CCG013111 RP20_CCG013131 CCG013807.1 RP20_CCG014730 CCG015467.1 RP20_CCG016583 CCG017793.1 RP20_CCG017994 CCG022521.1 RP20_CCG026317 CCG027115.1 RP20_CCG027131","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",1.14e-05,3,4,257.867647,"GO:0004016 adenylate cyclase activity","http://amigo.geneontology.org/amigo/term/GO:0004016","CCG000016.1 RP20_CCG021296 RP20_CCG021297","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.00102915,3,20,51.5735294,"GO:0016849 phosphorus-oxygen lyase activity","http://amigo.geneontology.org/amigo/term/GO:0016849","CCG000016.1 RP20_CCG021296 RP20_CCG021297","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.00102915,3,21,49.1176471,"GO:0009975 cyclase activity","http://amigo.geneontology.org/amigo/term/GO:0009975","CCG000016.1 RP20_CCG021296 RP20_CCG021297","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,2,26,26.4479638,"GO:0004722 protein serine/threonine phosphatase activity","http://amigo.geneontology.org/amigo/term/GO:0004722","RP20_CCG003693 RP20_CCG013105","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.01098465,4,123,11.181253,"GO:0016791 phosphatase activity","http://amigo.geneontology.org/amigo/term/GO:0016791","CCG000245.1 RP20_CCG003693 RP20_CCG008879 RP20_CCG013105","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.02230808,4,156,8.81598793,"GO:0042578 phosphoric ester hydrolase activity","http://amigo.geneontology.org/amigo/term/GO:0042578","CCG000245.1 RP20_CCG003693 RP20_CCG008879 RP20_CCG013105","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04711778,3,128,8.05836397,"GO:0016829 lyase activity","http://amigo.geneontology.org/amigo/term/GO:0016829","CCG000016.1 RP20_CCG021296 RP20_CCG021297","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,9,1087,2.84674495,"GO:0035639 purine ribonucleoside triphosphate binding","http://amigo.geneontology.org/amigo/term/GO:0035639","CCG000016.1 RP20_CCG008228 RP20_CCG008785 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,9,1095,2.82594682,"GO:0032555 purine ribonucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0032555","CCG000016.1 RP20_CCG008228 RP20_CCG008785 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,9,1098,2.81822565,"GO:0017076 purine nucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0017076","CCG000016.1 RP20_CCG008228 RP20_CCG008785 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,9,1107,2.79531325,"GO:0032553 ribonucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0032553","CCG000016.1 RP20_CCG008228 RP20_CCG008785 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,10,1290,2.66529868,"GO:0000166 nucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0000166","CCG000016.1 RP20_CCG008228 RP20_CCG008785 CCG010378.2 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04014154,10,1290,2.66529868,"GO:1901265 nucleoside phosphate binding","http://amigo.geneontology.org/amigo/term/GO:1901265","CCG000016.1 RP20_CCG008228 RP20_CCG008785 CCG010378.2 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04302625,10,1349,2.54872891,"GO:0140096 catalytic activity acting on a protein","http://amigo.geneontology.org/amigo/term/GO:0140096","RP20_CCG003693 CCG004137.1 CCG005153.1 CCG007937.2 RP20_CCG008785 CCG011982.1 RP20_CCG013105 RP20_CCG014045 CCG021809.1 RP20_CCG026400.2","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.04638452,10,1377,2.4969029,"GO:0036094 small molecule binding","http://amigo.geneontology.org/amigo/term/GO:0036094","CCG000016.1 RP20_CCG008228 RP20_CCG008785 CCG010378.2 RP20_CCG014730 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945-3p",0.00102915,27,4537,2.04611754,"GO:0003824 catalytic activity","http://amigo.geneontology.org/amigo/term/GO:0003824","CCG000016.1 CCG000245.1 RP20_CCG003693 CCG004137.1 CCG005153.1 CCG007937.2 RP20_CCG008228 RP20_CCG008785 RP20_CCG008879 CCG010378.2 CCG011982.1 CCG012164.1 RP20_CCG013105 RP20_CCG013131 RP20_CCG014045 RP20_CCG014730 CCG015467.1 CCG018047.1 RP20_CCG018948 RP20_CCG021296 RP20_CCG021297 CCG021809.1 CCG026399.1 RP20_CCG026400.2 CCG027115.1 RP20_CCG027131 CCG028417.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.026,6,503,4.45031936,"GO:0031090 organelle membrane","http://amigo.geneontology.org/amigo/term/GO:0031090","RP20_CCG013131 CCG015467.1 CCG015582.1 CCG022521.1 RP20_CCG022819 CCG027460.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.00806,13,1599,3.03321225,"GO:0005737 cytoplasm","http://amigo.geneontology.org/amigo/term/GO:0005737","CCG000856.1 CCG002937.1 RP20_CCG003859 CCG004387.1 CCG005506.1 RP20_CCG013131 CCG015467.1 CCG015582.1 CCG017793.1 CCG022521.1 RP20_CCG022819 CCG027460.1 CCG028119.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.00806,17,2632,2.40974423,"GO:0043231 intracellular membrane-bounded organelle","http://amigo.geneontology.org/amigo/term/GO:0043231","RP20_CCG001034 RP20_CCG003825 CCG004387.1 RP20_CCG008658 CCG010378.2 RP20_CCG013131 RP20_CCG013877 RP20_CCG014730 CCG015467.1 CCG015582.1 RP20_CCG016583 CCG017793.1 CCG022521.1 RP20_CCG022819 RP20_CCG026317 CCG027115.1 CCG027460.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0085,17,2707,2.34297998,"GO:0043227 membrane-bounded organelle","http://amigo.geneontology.org/amigo/term/GO:0043227","RP20_CCG001034 RP20_CCG003825 CCG004387.1 RP20_CCG008658 CCG010378.2 RP20_CCG013131 RP20_CCG013877 RP20_CCG014730 CCG015467.1 CCG015582.1 RP20_CCG016583 CCG017793.1 CCG022521.1 RP20_CCG022819 RP20_CCG026317 CCG027115.1 CCG027460.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.00447,22,3623,2.26549057,"GO:0005622 intracellular anatomical structure","http://amigo.geneontology.org/amigo/term/GO:0005622","CCG000856.1 RP20_CCG001034 CCG002937.1 RP20_CCG003825 RP20_CCG003859 CCG004387.1 CCG005506.1 RP20_CCG008658 CCG010378.2 RP20_CCG013131 RP20_CCG013877 RP20_CCG014730 CCG015467.1 CCG015582.1 RP20_CCG016583 CCG017793.1 CCG022521.1 RP20_CCG022819 RP20_CCG026317 CCG027115.1 CCG027460.1 CCG028119.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0143,18,3176,2.11446219,"GO:0043229 intracellular organelle","http://amigo.geneontology.org/amigo/term/GO:0043229","RP20_CCG001034 RP20_CCG003825 CCG004387.1 CCG005506.1 RP20_CCG008658 CCG010378.2 RP20_CCG013131 RP20_CCG013877 RP20_CCG014730 CCG015467.1 CCG015582.1 RP20_CCG016583 CCG017793.1 CCG022521.1 RP20_CCG022819 RP20_CCG026317 CCG027115.1 CCG027460.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0143,18,3209,2.09271795,"GO:0043226 organelle","http://amigo.geneontology.org/amigo/term/GO:0043226","RP20_CCG001034 RP20_CCG003825 CCG004387.1 CCG005506.1 RP20_CCG008658 CCG010378.2 RP20_CCG013131 RP20_CCG013877 RP20_CCG014730 CCG015467.1 CCG015582.1 RP20_CCG016583 CCG017793.1 CCG022521.1 RP20_CCG022819 RP20_CCG026317 CCG027115.1 CCG027460.1","GO Cellular Component",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,17,43.8923655,"GO:0005347 ATP transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0005347","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,19,39.2721165,"GO:0000295 adenine nucleotide transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0000295","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,19,39.2721165,"GO:0005346 purine ribonucleotide transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0005346","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,19,39.2721165,"GO:0015216 purine nucleotide transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0015216","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,19,39.2721165,"GO:0015605 organophosphate ester transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0015605","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,21,35.5319149,"GO:0008514 organic anion transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0008514","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,2,28,26.6489362,"GO:0015932 nucleobase-containing compound transmembrane transporter activity","http://amigo.geneontology.org/amigo/term/GO:0015932","CCG027460.1 RP20_CCG027638","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,7,631,4.13882051,"GO:0016772 transferase activity transferring phosphorus-containing groups","http://amigo.geneontology.org/amigo/term/GO:0016772","RP20_CCG008785 RP20_CCG009815 CCG010378.2 RP20_CCG014730 CCG021809.1 RP20_CCG023115 CCG027115.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,7,705,3.70439113,"GO:0003677 DNA binding","http://amigo.geneontology.org/amigo/term/GO:0003677","RP20_CCG008658 RP20_CCG009815 CCG010378.2 RP20_CCG013877 RP20_CCG016583 CCG017793.1 RP20_CCG023115","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,8,895,3.33483894,"GO:0032559 adenyl ribonucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0032559","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 RP20_CCG014730 CCG021809.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,8,898,3.32369805,"GO:0030554 adenyl nucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0030554","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 RP20_CCG014730 CCG021809.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,11,1281,3.20369724,"GO:0043168 anion binding","http://amigo.geneontology.org/amigo/term/GO:0043168","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 RP20_CCG012167 RP20_CCG014730 CCG015582.1 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.0152,9,1095,3.06645293,"GO:0032555 purine ribonucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0032555","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 RP20_CCG014730 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.01520054,9,1098,3.05807464,"GO:0017076 purine nucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0017076","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 RP20_CCG014730 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.01520054,9,1107,3.03321225,"GO:0032553 ribonucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0032553","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 RP20_CCG014730 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.01520054,11,1377,2.9803458,"GO:0036094 small molecule binding","http://amigo.geneontology.org/amigo/term/GO:0036094","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 CCG010378.2 RP20_CCG012167 RP20_CCG014730 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.01520054,10,1290,2.89213261,"GO:0000166 nucleotide binding","http://amigo.geneontology.org/amigo/term/GO:0000166","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 CCG010378.2 RP20_CCG014730 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.01520054,10,1290,2.89213261,"GO:1901265 nucleoside phosphate binding","http://amigo.geneontology.org/amigo/term/GO:1901265","CCG005506.1 RP20_CCG008334 RP20_CCG008785 CCG009702.1 CCG010378.2 RP20_CCG014730 CCG021809.1 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-2945b-3p",0.01520054,20,3954,1.8871275,"GO:0097159 organic cyclic compound binding","http://amigo.geneontology.org/amigo/term/GO:0097159","RP20_CCG003859 CCG005506.1 RP20_CCG008334 RP20_CCG008658 RP20_CCG008785 CCG009702.1 RP20_CCG009815 CCG010378.2 RP20_CCG010617 RP20_CCG012167 RP20_CCG013877 RP20_CCG014730 RP20_CCG016583 CCG017793.1 RP20_CCG018948 CCG021809.1 RP20_CCG023115 CCG026399.1 CCG027115.1 CCG028119.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.00467729,2,6,127.065217,"GO:0090114 COPII-coated vesicle budding","http://amigo.geneontology.org/amigo/term/GO:0090114","RP20_CCG015087 CCG015800.2","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.00467729,2,6,127.065217,"GO:0006900 vesicle budding from membrane","http://amigo.geneontology.org/amigo/term/GO:0006900","RP20_CCG015087 CCG015800.2","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.0058555,2,8,95.298913,"GO:0016050 vesicle organization","http://amigo.geneontology.org/amigo/term/GO:0016050","RP20_CCG015087 CCG015800.2","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.01437861,2,13,58.6454849,"GO:0009226 nucleotide-sugar biosynthetic proc.","http://amigo.geneontology.org/amigo/term/GO:0009226","RP20_CCG008931 RP20_CCG022027","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.01491415,2,15,50.826087,"GO:0009225 nucleotide-sugar metabolic proc.","http://amigo.geneontology.org/amigo/term/GO:0009225","RP20_CCG008931 RP20_CCG022027","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.02683609,2,24,31.7663043,"GO:0006888 endoplasmic reticulum to Golgi vesicle-mediated transport","http://amigo.geneontology.org/amigo/term/GO:0006888","RP20_CCG015087 CCG015800.2","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus","aal-miR-4110-5p",0.01491415,8,758,4.02317311,"GO:0036211 protein modification proc.","http://amigo.geneontology.org/amigo/term/GO:0036211","RP20_CCG003693 RP20_CCG005310.2 RP20_CCG005741 CCG007937.2 RP20_CCG008414 RP20_CCG020334 RP20_CCG022363 RP20_CCG026317","GO Biological Process",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
