"uniprot_id","species","mirna_expression","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id","log10_fdr","term_wrapped"
"Q171J8","Aedes aegypti","up-regulated","GO:0060255","Regulation of macromolecule metabolic process",103,2818,0.16,0.39,0.0033,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.48148606012211,"Regulation of macromolecule
metabolic process"
"Q178N5","Aedes aegypti","up-regulated","GO:0060255","Regulation of macromolecule metabolic process",103,2818,0.16,0.39,0.0033,"AAEL005832",NA,"Programmed cell death protein 4",NA,"negative regulation of DNA-templated transcription",NA,"Programmed cell death","PDCD4","MA3","Initiation factor eIF-4 gamma, MA3","MA3 domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.48148606012211,"Regulation of macromolecule
metabolic process"
"Q17MT6","Aedes aegypti","up-regulated","GO:0060255","Regulation of macromolecule metabolic process",103,2818,0.16,0.39,0.0033,"ARK","Apaf-1 Related Killer.",NA,NA,"apoptotic process","ADP binding","WD40 repeats",NA,"ANAPC4_WD40,CARD,NB-ARC,WD40","NB-ARC","NB-ARC domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.48148606012211,"Regulation of macromolecule
metabolic process"
"Q17NJ1","Aedes aegypti","up-regulated","GO:0060255","Regulation of macromolecule metabolic process",103,2818,0.16,0.39,0.0033,"TOLL8",NA,NA,NA,"signal transduction",NA,"Toll - interleukin 1 - resistance",NA,"LRR_5,LRR_8,TIR,TIR_2","Leucine-rich repeat","Leucine rich repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.48148606012211,"Regulation of macromolecule
metabolic process"
"Q0IE98","Aedes aegypti","up-regulated","KW-0245","EGF-like domain",10,62,0.8,0.58,0.0034,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","Annotated Keywords Uniprot","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.46852108295775,"EGF-like domain"
"Q17MT6","Aedes aegypti","up-regulated","GO:0035071","Salivary gland cell autophagic cell death",6,25,0.97,0.61,0.0034,"ARK","Apaf-1 Related Killer.",NA,NA,"apoptotic process","ADP binding","WD40 repeats",NA,"ANAPC4_WD40,CARD,NB-ARC,WD40","NB-ARC","NB-ARC domain","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.46852108295775,"Salivary gland cell autophagic
cell death"
"Q17DL2","Aedes aegypti","up-regulated","GO:2000026","Regulation of multicellular organismal development",21,315,0.42,0.47,0.0037,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.43179827593301,"Regulation of multicellular
organismal development"
"Q17G69","Aedes aegypti","up-regulated","GO:2000026","Regulation of multicellular organismal development",21,315,0.42,0.47,0.0037,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.43179827593301,"Regulation of multicellular
organismal development"
"Q16UK1","Aedes aegypti","up-regulated","GO:0031326","Regulation of cellular biosynthetic process",78,1997,0.18,0.39,0.0038,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.42021640338319,"Regulation of cellular
biosynthetic process"
"Q171J8","Aedes aegypti","up-regulated","GO:0031326","Regulation of cellular biosynthetic process",78,1997,0.18,0.39,0.0038,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.42021640338319,"Regulation of cellular
biosynthetic process"
"Q178N5","Aedes aegypti","up-regulated","GO:0031326","Regulation of cellular biosynthetic process",78,1997,0.18,0.39,0.0038,"AAEL005832",NA,"Programmed cell death protein 4",NA,"negative regulation of DNA-templated transcription",NA,"Programmed cell death","PDCD4","MA3","Initiation factor eIF-4 gamma, MA3","MA3 domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.42021640338319,"Regulation of cellular
biosynthetic process"
"Q17NJ1","Aedes aegypti","up-regulated","GO:0031326","Regulation of cellular biosynthetic process",78,1997,0.18,0.39,0.0038,"TOLL8",NA,NA,NA,"signal transduction",NA,"Toll - interleukin 1 - resistance",NA,"LRR_5,LRR_8,TIR,TIR_2","Leucine-rich repeat","Leucine rich repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.42021640338319,"Regulation of cellular
biosynthetic process"
"Q0IE98","Aedes aegypti","up-regulated","GO:0007494","Midgut development",6,26,0.96,0.59,0.0039,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.4089353929735,"Midgut development"
"Q0IE99","Aedes aegypti","up-regulated","GO:0007494","Midgut development",6,26,0.96,0.59,0.0039,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.4089353929735,"Midgut development"
"Q17DL2","Aedes aegypti","up-regulated","GO:0022603","Regulation of anatomical structure morphogenesis",16,202,0.49,0.49,0.0039,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.4089353929735,"Regulation of anatomical
structure morphogenesis"
"Q17G69","Aedes aegypti","up-regulated","GO:0022603","Regulation of anatomical structure morphogenesis",16,202,0.49,0.49,0.0039,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.4089353929735,"Regulation of anatomical
structure morphogenesis"
"Q16I88","Aedes aegypti","up-regulated","GO:0050919","Negative chemotaxis",7,40,0.84,0.55,0.0049,"AAEL013758",NA,NA,NA,NA,NA,"CD80-like C2-set immunoglobulin domain",NA,"C2-set_2,Ig_3,V-set,ig","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process","co2","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.30980391997149,"Negative chemotaxis"
"Q171J8","Aedes aegypti","up-regulated","GO:0050919","Negative chemotaxis",7,40,0.84,0.55,0.0049,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Biological Process","co2","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.30980391997149,"Negative chemotaxis"
"Q17HG6","Aedes aegypti","up-regulated","GO:0050919","Negative chemotaxis",7,40,0.84,0.55,0.0049,"AAEL002690",NA,NA,NA,"motor neuron axon guidance",NA,"Beat protein",NA,"C2-set_2,Ig_3","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process","co2","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.30980391997149,"Negative chemotaxis"
"Q0IE98","Aedes aegypti","up-regulated","GO:0003002","Regionalization",27,477,0.35,0.43,0.0053,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.27572413039921,"Regionalization"
"Q0IE99","Aedes aegypti","up-regulated","GO:0003002","Regionalization",27,477,0.35,0.43,0.0053,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.27572413039921,"Regionalization"
"Q171J8","Aedes aegypti","up-regulated","GO:0003002","Regionalization",27,477,0.35,0.43,0.0053,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.27572413039921,"Regionalization"
"Q17DL2","Aedes aegypti","up-regulated","GO:0001700","Embryonic development via the syncytial blastoderm",14,166,0.52,0.48,0.0054,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.26760624017703,"Embryonic development via the
syncytial blastoderm"
"Q17G69","Aedes aegypti","up-regulated","GO:0001700","Embryonic development via the syncytial blastoderm",14,166,0.52,0.48,0.0054,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.26760624017703,"Embryonic development via the
syncytial blastoderm"
"Q17HA9","Aedes aegypti","up-regulated","GO:0001700","Embryonic development via the syncytial blastoderm",14,166,0.52,0.48,0.0054,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.26760624017703,"Embryonic development via the
syncytial blastoderm"
"Q0IE98","Aedes aegypti","up-regulated","GO:0035220","Wing disc development",25,428,0.36,0.43,0.0058,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.23657200643706,"Wing disc development"
"Q0IE99","Aedes aegypti","up-regulated","GO:0035220","Wing disc development",25,428,0.36,0.43,0.0058,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.23657200643706,"Wing disc development"
"Q17DL2","Aedes aegypti","up-regulated","GO:0035220","Wing disc development",25,428,0.36,0.43,0.0058,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.23657200643706,"Wing disc development"
"Q17G69","Aedes aegypti","up-regulated","GO:0035220","Wing disc development",25,428,0.36,0.43,0.0058,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.23657200643706,"Wing disc development"
"Q0IE98","Aedes aegypti","up-regulated","GO:0005154","Epidermal growth factor receptor binding",5,10,1.29,0.58,0.0061,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Molecular Function","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Epidermal growth factor
receptor binding"
"Q0IE99","Aedes aegypti","up-regulated","GO:0005154","Epidermal growth factor receptor binding",5,10,1.29,0.58,0.0061,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Molecular Function","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Epidermal growth factor
receptor binding"
"Q17DL2","Aedes aegypti","up-regulated","GO:0005154","Epidermal growth factor receptor binding",5,10,1.29,0.58,0.0061,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Molecular Function","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Epidermal growth factor
receptor binding"
"Q17G69","Aedes aegypti","up-regulated","GO:0005154","Epidermal growth factor receptor binding",5,10,1.29,0.58,0.0061,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Molecular Function","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Epidermal growth factor
receptor binding"
"Q0IE98","Aedes aegypti","up-regulated","GO:0005515","Protein binding",113,3051,0.16,0.36,0.0061,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Protein binding"
"Q0IE99","Aedes aegypti","up-regulated","GO:0005515","Protein binding",113,3051,0.16,0.36,0.0061,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Protein binding"
"Q16F16","Aedes aegypti","up-regulated","GO:0005515","Protein binding",113,3051,0.16,0.36,0.0061,"AAEL014933","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Protein binding"
"Q16GL8","Aedes aegypti","up-regulated","GO:0005515","Protein binding",113,3051,0.16,0.36,0.0061,"AAEL014337","Mitotic protein phosphatase 1 regulator, putative.",NA,NA,NA,NA,"Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine rich repeat","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Protein binding"
"Q16UK1","Aedes aegypti","up-regulated","GO:0005515","Protein binding",113,3051,0.16,0.36,0.0061,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.21467016498923,"Protein binding"
