transcript	miRNAs	numberMiRNAs
ENST00000674401.1	hsa-let-7b-3p	1
ENST00000683755.1	hsa-let-7b-3p	1
ENST00000343600.8	hsa-miR-548ba	1
ENST00000296088.12	hsa-miR-548ba	1
ENST00000381271.7	hsa-miR-548ba	1
ENST00000440940.7	hsa-miR-548ba	1
ENST00000681303.1	hsa-let-7b-3p	1
ENST00000447998.7	hsa-miR-548ba	1
ENST00000575728.1	hsa-miR-548ba	1
ENST00000683400.1	hsa-miR-548ba	1
ENST00000230792.7	hsa-miR-548ba	1
ENST00000418533.6	hsa-let-7b-3p	1
ENST00000342907.3	hsa-miR-548ba	1
ENST00000383239.8	hsa-miR-548ba	1
ENST00000484726.5	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000371994.8	hsa-miR-548ba	1
ENST00000682707.1	hsa-miR-548ba	1
ENST00000562519.5	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000436909.8	hsa-miR-548ba	1
ENST00000382599.9	hsa-let-7b-3p	1
ENST00000324817.6	hsa-miR-548ba	1
ENST00000272065.10	hsa-let-7b-5p	1
ENST00000679847.1	hsa-let-7b-5p	1
ENST00000601208.5	hsa-miR-548ba	1
ENST00000331772.9	hsa-miR-548ba	1
ENST00000394335.6	hsa-let-7b-3p	1
ENST00000206595.11	hsa-let-7b-3p	1
ENST00000358662.9	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000263967.4	hsa-let-7b-5p	1
ENST00000426915.1	hsa-miR-548ba	1
ENST00000396356.7	hsa-miR-548ba	1
ENST00000682253.1	hsa-miR-548ba	1
ENST00000400135.5	hsa-miR-548ba	1
ENST00000559228.6	hsa-miR-548ba	1
ENST00000681712.1	hsa-let-7b-3p	1
ENST00000681636.1	hsa-miR-548ba	1
ENST00000311506.10	hsa-let-7b-3p	1
ENST00000574226.5	hsa-let-7b-3p	1
ENST00000377801.8	hsa-let-7b-5p	1
ENST00000456211.8	hsa-miR-548ba	1
ENST00000521727.5	hsa-miR-548ba	1
ENST00000401592.6	hsa-miR-548ba	1
ENST00000380486.4	hsa-let-7b-5p	1
ENST00000638554.1	hsa-miR-548ba	1
ENST00000651455.1	hsa-let-7b-5p	1
ENST00000629124.2	hsa-let-7b-3p	1
ENST00000392647.7	hsa-let-7b-5p	1
ENST00000367731.5	hsa-let-7b-3p	1
ENST00000375250.9	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000681129.1	hsa-miR-548ba	1
ENST00000373077.5	hsa-miR-548ba	1
ENST00000508296.5	hsa-miR-548ba	1
ENST00000380055.6	hsa-miR-548ba	1
ENST00000636026.2	hsa-miR-548ba	1
ENST00000417871.5	hsa-let-7b-5p	1
ENST00000394668.2	hsa-let-7b-5p	1
ENST00000280200.8	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000512636.5	hsa-miR-548ba	1
ENST00000509852.6	hsa-miR-548ba	1
ENST00000649650.1	hsa-miR-548ba	1
ENST00000444884.5	hsa-let-7b-3p	1
ENST00000324696.8	hsa-let-7b-5p	1
ENST00000306735.10	hsa-let-7b-5p	1
ENST00000304661.6	hsa-let-7b-3p	1
ENST00000649574.1	hsa-let-7b-3p	1
ENST00000517371.5	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000328913.8	hsa-miR-548ba	1
ENST00000680210.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000430195.2	hsa-let-7b-5p	1
ENST00000398786.2	hsa-let-7b-3p	1
ENST00000361849.7	hsa-miR-548ba	1
ENST00000304053.10	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000185206.12	hsa-miR-548ba	1
ENST00000356467.5	hsa-let-7b-3p,hsa-let-7b-5p	2
ENST00000636866.1	hsa-miR-548ba	1
ENST00000619416.4	hsa-miR-548ba	1
ENST00000381605.9	hsa-miR-548ba	1
ENST00000335815.7	hsa-let-7b-5p	1
ENST00000464488.3	hsa-miR-548ba	1
ENST00000270001.12	hsa-let-7b-3p	1
ENST00000262160.11	hsa-miR-548ba,hsa-let-7b-3p,hsa-let-7b-5p	3
ENST00000682079.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000244020.5	hsa-let-7b-3p	1
ENST00000331243.4	hsa-miR-548ba	1
ENST00000683635.1	hsa-let-7b-5p	1
ENST00000262096.13	hsa-miR-548ba	1
ENST00000378168.8	hsa-miR-548ba	1
ENST00000674205.1	hsa-let-7b-3p	1
ENST00000450791.7	hsa-miR-548ba	1
ENST00000540675.5	hsa-miR-548ba	1
ENST00000565468.6	hsa-miR-548ba	1
ENST00000368250.5	hsa-miR-548ba	1
ENST00000643413.1	hsa-miR-548ba	1
ENST00000381151.5	hsa-let-7b-3p	1
ENST00000533342.6	hsa-let-7b-3p	1
ENST00000635795.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000372514.7	hsa-miR-548ba	1
ENST00000577682.6	hsa-miR-548ba	1
ENST00000432648.8	hsa-miR-548ba	1
ENST00000423271.7	hsa-let-7b-5p	1
ENST00000423218.6	hsa-let-7b-5p	1
ENST00000679803.1	hsa-miR-548ba	1
ENST00000627845.1	hsa-let-7b-5p	1
ENST00000396667.7	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000539504.5	hsa-miR-548ba	1
ENST00000410062.9	hsa-miR-548ba	1
ENST00000684585.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000672517.1	hsa-let-7b-3p	1
ENST00000650309.2	hsa-miR-548ba	1
ENST00000454349.7	hsa-let-7b-3p	1
ENST00000287239.10	hsa-let-7b-3p	1
ENST00000374104.7	hsa-let-7b-3p	1
ENST00000639482.1	hsa-let-7b-3p	1
ENST00000436411.5	hsa-miR-548ba	1
ENST00000592173.5	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000447016.6	hsa-let-7b-3p	1
ENST00000264033.6	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000673974.1	hsa-let-7b-3p	1
ENST00000247930.5	hsa-miR-548ba	1
ENST00000681516.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000373464.5	hsa-miR-548ba	1
ENST00000261296.7	hsa-let-7b-5p	1
ENST00000514204.1	hsa-miR-548ba	1
ENST00000675995.1	hsa-miR-548ba	1
ENST00000636413.1	hsa-miR-548ba	1
ENST00000598259.5	hsa-let-7b-3p	1
ENST00000294623.8	hsa-miR-548ba	1
ENST00000649908.1	hsa-miR-548ba	1
ENST00000428286.5	hsa-miR-548ba	1
ENST00000275053.8	hsa-let-7b-5p	1
ENST00000678301.1	hsa-miR-548ba	1
ENST00000223095.5	hsa-miR-548ba	1
ENST00000617706.4	hsa-let-7b-3p	1
ENST00000487146.8	hsa-let-7b-3p	1
ENST00000366971.9	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000401041.6	hsa-let-7b-3p	1
ENST00000358951.7	hsa-let-7b-5p	1
ENST00000366918.8	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000448042.2	hsa-let-7b-5p	1
ENST00000536821.5	hsa-miR-548ba	1
ENST00000612570.4	hsa-let-7b-3p	1
ENST00000646793.1	hsa-miR-548ba	1
ENST00000334192.8	hsa-let-7b-3p	1
ENST00000636822.2	hsa-let-7b-5p	1
ENST00000336737.8	hsa-let-7b-3p	1
ENST00000304698.10	hsa-let-7b-3p	1
ENST00000250241.12	hsa-let-7b-3p	1
ENST00000531632.6	hsa-let-7b-3p	1
ENST00000357903.7	hsa-let-7b-3p	1
ENST00000396191.6	hsa-let-7b-3p	1
ENST00000654405.1	hsa-let-7b-5p	1
ENST00000272748.9	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000376027.5	hsa-let-7b-3p	1
ENST00000332958.3	hsa-let-7b-5p	1
ENST00000374922.9	hsa-let-7b-5p	1
ENST00000377560.9	hsa-miR-548ba	1
ENST00000526320.5	hsa-let-7b-5p	1
ENST00000472902.1	hsa-let-7b-3p	1
ENST00000491102.2	hsa-let-7b-3p	1
ENST00000265339.7	hsa-let-7b-3p	1
ENST00000399639.6	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000340623.4	hsa-let-7b-5p	1
ENST00000368054.8	hsa-let-7b-3p	1
ENST00000245304.5	hsa-miR-548ba	1
ENST00000264775.9	hsa-miR-548ba	1
ENST00000638336.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000295121.11	hsa-miR-548ba	1
ENST00000567445.1	hsa-miR-548ba	1
ENST00000225726.10	hsa-let-7b-3p	1
ENST00000372371.8	hsa-let-7b-5p	1
ENST00000404951.5	hsa-miR-548ba	1
ENST00000392429.1	hsa-let-7b-3p	1
ENST00000557451.5	hsa-miR-548ba	1
ENST00000360280.8	hsa-let-7b-5p	1
ENST00000310442.5	hsa-miR-548ba	1
ENST00000681903.1	hsa-let-7b-3p	1
ENST00000374392.3	hsa-miR-548ba	1
ENST00000493963.5	hsa-let-7b-3p	1
ENST00000474393.5	hsa-miR-548ba	1
ENST00000408993.6	hsa-miR-548ba	1
ENST00000263780.9	hsa-miR-548ba	1
ENST00000282003.7	hsa-miR-548ba	1
ENST00000424479.7	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000637265.1	hsa-let-7b-3p	1
ENST00000442138.6	hsa-miR-548ba	1
ENST00000540964.5	hsa-miR-548ba	1
ENST00000682013.1	hsa-miR-548ba	1
ENST00000617078.3	hsa-miR-548ba	1
ENST00000371323.3	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000610020.2	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000371247.7	hsa-miR-548ba	1
ENST00000483392.6	hsa-let-7b-5p	1
ENST00000638745.1	hsa-let-7b-3p	1
ENST00000367922.7	hsa-let-7b-3p	1
ENST00000345714.8	hsa-miR-548ba	1
ENST00000561208.6	hsa-miR-548ba	1
ENST00000436139.6	hsa-miR-548ba	1
ENST00000618634.3	hsa-let-7b-5p	1
ENST00000640965.1	hsa-miR-548ba	1
ENST00000416081.5	hsa-let-7b-5p	1
ENST00000490795.1	hsa-let-7b-3p	1
ENST00000479991.1	hsa-miR-548ba	1
ENST00000445692.5	hsa-miR-548ba	1
ENST00000374647.10	hsa-let-7b-5p	1
ENST00000423484.3	hsa-miR-548ba	1
ENST00000640610.1	hsa-let-7b-3p	1
ENST00000374748.5	hsa-miR-548ba	1
ENST00000316286.13	hsa-miR-548ba	1
ENST00000382768.2	hsa-let-7b-5p	1
ENST00000651192.1	hsa-let-7b-3p	1
ENST00000367339.7	hsa-let-7b-3p	1
ENST00000650575.1	hsa-let-7b-3p	1
ENST00000504930.5	hsa-miR-548ba	1
ENST00000434603.2	hsa-let-7b-3p,hsa-let-7b-5p	2
ENST00000396525.7	hsa-let-7b-5p	1
ENST00000674880.1	hsa-let-7b-3p	1
ENST00000409535.6	hsa-let-7b-3p	1
ENST00000358755.5	hsa-let-7b-3p	1
ENST00000372197.5	hsa-let-7b-3p	1
ENST00000218432.10	hsa-miR-548ba	1
ENST00000535069.5	hsa-miR-548ba	1
ENST00000537166.5	hsa-miR-548ba	1
ENST00000612450.4	hsa-miR-548ba	1
ENST00000646673.2	hsa-miR-548ba	1
ENST00000676848.1	hsa-let-7b-3p	1
ENST00000539263.5	hsa-miR-548ba	1
ENST00000683902.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000612374.2	hsa-let-7b-5p	1
ENST00000222644.10	hsa-let-7b-3p	1
ENST00000371322.11	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000648694.1	hsa-miR-548ba	1
ENST00000215941.9	hsa-miR-548ba	1
ENST00000287934.4	hsa-let-7b-3p	1
ENST00000422005.7	hsa-let-7b-3p	1
ENST00000403729.7	hsa-let-7b-3p	1
ENST00000367900.7	hsa-miR-548ba	1
ENST00000651624.1	hsa-let-7b-3p	1
ENST00000370608.8	hsa-miR-548ba	1
ENST00000619077.4	hsa-let-7b-3p	1
ENST00000368365.5	hsa-miR-548ba	1
ENST00000395454.6	hsa-miR-548ba	1
ENST00000407847.5	hsa-miR-548ba	1
ENST00000429979.6	hsa-let-7b-5p	1
ENST00000648187.1	hsa-let-7b-3p	1
ENST00000682831.1	hsa-miR-548ba	1
ENST00000428144.5	hsa-let-7b-3p	1
ENST00000682755.1	hsa-miR-548ba	1
ENST00000261994.9	hsa-miR-548ba	1
ENST00000679895.1	hsa-miR-548ba	1
ENST00000440481.6	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000432408.6	hsa-let-7b-3p	1
ENST00000298523.9	hsa-miR-548ba	1
ENST00000344545.6	hsa-miR-548ba	1
ENST00000456713.1	hsa-let-7b-5p	1
ENST00000677443.1	hsa-let-7b-3p	1
ENST00000466830.6	hsa-miR-548ba	1
ENST00000622346.4	hsa-let-7b-3p	1
ENST00000617389.4	hsa-let-7b-3p	1
ENST00000621805.5	hsa-let-7b-3p	1
ENST00000627582.3	hsa-let-7b-3p	1
ENST00000368850.4	hsa-let-7b-5p	1
ENST00000400183.7	hsa-let-7b-3p	1
ENST00000370994.8	hsa-let-7b-3p	1
ENST00000544547.5	hsa-miR-548ba	1
ENST00000681684.1	hsa-miR-548ba	1
ENST00000560955.5	hsa-let-7b-3p	1
ENST00000646499.1	hsa-miR-548ba	1
ENST00000650046.1	hsa-let-7b-3p	1
ENST00000683728.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000602305.5	hsa-let-7b-5p	1
ENST00000429094.7	hsa-miR-548ba	1
ENST00000672178.1	hsa-let-7b-5p	1
ENST00000538548.5	hsa-miR-548ba	1
ENST00000616417.5	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000436072.7	hsa-miR-548ba	1
ENST00000673734.1	hsa-miR-548ba	1
ENST00000229955.4	hsa-let-7b-5p	1
ENST00000440890.7	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000681253.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000375245.8	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000326793.11	hsa-let-7b-3p	1
ENST00000389858.4	hsa-let-7b-5p	1
ENST00000374704.8	hsa-let-7b-5p	1
ENST00000347615.6	hsa-miR-548ba	1
ENST00000372584.5	hsa-miR-548ba	1
ENST00000375169.7	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000622755.4	hsa-miR-548ba	1
ENST00000570565.5	hsa-miR-548ba	1
ENST00000263997.11	hsa-let-7b-3p	1
ENST00000338086.9	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000370132.8	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000679873.1	hsa-miR-548ba	1
ENST00000443120.5	hsa-let-7b-5p	1
ENST00000225964.10	hsa-let-7b-5p	1
ENST00000296328.9	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000424768.2	hsa-miR-548ba	1
ENST00000339566.7	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000300107.7	hsa-miR-548ba	1
ENST00000347108.7	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000358635.7	hsa-let-7b-3p	1
ENST00000284290.8	hsa-let-7b-5p	1
ENST00000445065.5	hsa-miR-548ba	1
ENST00000483681.5	hsa-let-7b-5p	1
ENST00000581585.5	hsa-let-7b-5p	1
ENST00000679442.1	hsa-miR-548ba	1
ENST00000355898.6	hsa-miR-548ba	1
ENST00000444448.6	hsa-miR-548ba	1
ENST00000349129.7	hsa-let-7b-3p	1
ENST00000607373.6	hsa-let-7b-3p	1
ENST00000676781.1	hsa-miR-548ba	1
ENST00000409339.3	hsa-miR-548ba	1
ENST00000441787.5	hsa-let-7b-3p	1
ENST00000258704.3	hsa-miR-548ba	1
ENST00000493669.2	hsa-let-7b-5p	1
ENST00000541363.5	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000683706.1	hsa-miR-548ba	1
ENST00000641440.1	hsa-miR-548ba	1
ENST00000393313.5	hsa-let-7b-3p	1
ENST00000368321.8	hsa-let-7b-3p	1
ENST00000403662.8	hsa-miR-548ba	1
ENST00000357640.9	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000518415.5	hsa-miR-548ba	1
ENST00000556162.6	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000379719.8	hsa-let-7b-3p	1
ENST00000641288.2	hsa-let-7b-3p	1
ENST00000508421.5	hsa-miR-548ba	1
ENST00000282701.4	hsa-miR-548ba	1
ENST00000303230.6	hsa-let-7b-3p	1
ENST00000527892.5	hsa-let-7b-5p	1
ENST00000579774.3	hsa-let-7b-5p	1
ENST00000540292.5	hsa-let-7b-3p	1
ENST00000649547.1	hsa-let-7b-3p	1
ENST00000263918.9	hsa-let-7b-5p	1
ENST00000345042.6	hsa-miR-548ba	1
ENST00000463057.1	hsa-miR-548ba	1
ENST00000539476.5	hsa-miR-548ba	1
ENST00000625441.2	hsa-miR-548ba	1
ENST00000353855.6	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000680160.1	hsa-miR-548ba	1
ENST00000680107.1	hsa-miR-548ba	1
ENST00000677323.1	hsa-let-7b-5p	1
ENST00000307892.13	hsa-miR-548ba	1
ENST00000480945.6	hsa-let-7b-5p	1
ENST00000647072.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000639477.1	hsa-miR-548ba	1
ENST00000370950.7	hsa-let-7b-3p	1
ENST00000261443.9	hsa-let-7b-3p	1
ENST00000682181.1	hsa-let-7b-3p	1
ENST00000319357.6	hsa-miR-548ba	1
ENST00000256509.7	hsa-miR-548ba	1
ENST00000651890.1	hsa-let-7b-3p	1
ENST00000641697.1	hsa-miR-548ba	1
ENST00000373535.6	hsa-miR-548ba	1
ENST00000637101.2	hsa-miR-548ba	1
ENST00000220959.8	hsa-let-7b-3p	1
ENST00000649116.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000233813.5	hsa-let-7b-3p	1
ENST00000216133.10	hsa-miR-548ba	1
ENST00000564090.1	hsa-let-7b-5p	1
ENST00000370874.2	hsa-let-7b-3p	1
ENST00000646379.1	hsa-let-7b-3p	1
ENST00000253159.12	hsa-let-7b-3p	1
ENST00000173527.6	hsa-miR-548ba	1
ENST00000514176.5	hsa-miR-548ba	1
ENST00000683608.1	hsa-miR-548ba	1
ENST00000674231.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000548621.2	hsa-miR-548ba	1
ENST00000529051.5	hsa-miR-548ba	1
ENST00000425719.6	hsa-miR-548ba	1
ENST00000354828.7	hsa-miR-548ba	1
ENST00000615733.4	hsa-miR-548ba	1
ENST00000310611.8	hsa-let-7b-5p	1
ENST00000415224.5	hsa-let-7b-5p	1
ENST00000647504.1	hsa-let-7b-5p	1
ENST00000371847.8	hsa-let-7b-5p	1
ENST00000682537.1	hsa-miR-548ba	1
ENST00000684634.1	hsa-let-7b-5p	1
ENST00000601091.5	hsa-let-7b-3p	1
ENST00000673084.1	hsa-let-7b-3p	1
ENST00000537002.5	hsa-let-7b-5p	1
ENST00000638914.3	hsa-let-7b-3p	1
ENST00000338882.5	hsa-miR-548ba	1
ENST00000409196.7	hsa-let-7b-3p	1
ENST00000572111.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000234256.4	hsa-miR-548ba	1
ENST00000341752.11	hsa-miR-548ba	1
ENST00000641599.1	hsa-miR-548ba	1
ENST00000673947.1	hsa-miR-548ba	1
ENST00000308580.12	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000511516.5	hsa-let-7b-5p	1
ENST00000646357.1	hsa-miR-548ba	1
ENST00000643696.1	hsa-let-7b-5p	1
ENST00000464008.6	hsa-miR-548ba	1
ENST00000641320.1	hsa-let-7b-3p	1
ENST00000336278.8	hsa-let-7b-3p	1
ENST00000358008.7	hsa-let-7b-3p	1
ENST00000357520.8	hsa-miR-548ba	1
ENST00000683487.1	hsa-let-7b-3p	1
ENST00000295190.9	hsa-let-7b-5p	1
ENST00000635822.2	hsa-let-7b-5p	1
ENST00000647837.1	hsa-let-7b-3p	1
ENST00000641244.1	hsa-let-7b-3p	1
ENST00000447829.6	hsa-miR-548ba	1
ENST00000677989.1	hsa-let-7b-3p	1
ENST00000333201.13	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000482437.5	hsa-miR-548ba	1
ENST00000377200.9	hsa-miR-548ba	1
ENST00000320640.11	hsa-miR-548ba	1
ENST00000360351.8	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000418265.1	hsa-miR-548ba	1
ENST00000369529.1	hsa-miR-548ba	1
ENST00000379221.4	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000308987.6	hsa-miR-548ba	1
ENST00000398692.8	hsa-miR-548ba	1
ENST00000424702.1	hsa-miR-548ba	1
ENST00000334241.9	hsa-let-7b-3p,hsa-let-7b-5p	2
ENST00000679579.1	hsa-let-7b-5p	1
ENST00000427264.5	hsa-let-7b-3p	1
ENST00000614640.4	hsa-miR-548ba	1
ENST00000681799.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000674542.1	hsa-let-7b-3p	1
ENST00000369075.8	hsa-let-7b-3p	1
ENST00000528821.5	hsa-miR-548ba	1
ENST00000256366.6	hsa-let-7b-5p	1
ENST00000676563.1	hsa-miR-548ba	1
ENST00000485560.5	hsa-let-7b-3p	1
ENST00000398261.6	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000536340.5	hsa-let-7b-3p	1
ENST00000325455.10	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000398185.6	hsa-miR-548ba	1
ENST00000281453.10	hsa-miR-548ba	1
ENST00000375512.3	hsa-miR-548ba	1
ENST00000243349.13	hsa-let-7b-3p,hsa-let-7b-5p	2
ENST00000680827.1	hsa-let-7b-3p	1
ENST00000674111.1	hsa-miR-548ba	1
ENST00000510778.7	hsa-miR-548ba	1
ENST00000349880.9	hsa-let-7b-3p	1
ENST00000682848.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000616154.1	hsa-let-7b-3p	1
ENST00000392455.9	hsa-let-7b-3p	1
ENST00000295092.3	hsa-miR-548ba	1
ENST00000367387.6	hsa-let-7b-5p	1
ENST00000605543.5	hsa-let-7b-5p	1
ENST00000456806.3	hsa-let-7b-3p	1
ENST00000341369.11	hsa-let-7b-3p	1
ENST00000243997.8	hsa-let-7b-5p	1
ENST00000682470.1	hsa-let-7b-3p	1
ENST00000316985.7	hsa-let-7b-3p	1
ENST00000540074.5	hsa-let-7b-3p	1
ENST00000409583.5	hsa-miR-548ba	1
ENST00000237281.5	hsa-miR-548ba	1
ENST00000679557.1	hsa-miR-548ba	1
ENST00000379047.7	hsa-miR-548ba	1
ENST00000566423.5	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000650215.1	hsa-miR-548ba	1
ENST00000681777.1	hsa-miR-548ba	1
ENST00000569008.2	hsa-let-7b-5p	1
ENST00000377942.7	hsa-let-7b-3p	1
ENST00000602375.5	hsa-let-7b-5p	1
ENST00000673903.1	hsa-miR-548ba	1
ENST00000406438.5	hsa-let-7b-5p	1
ENST00000676541.1	hsa-miR-548ba	1
ENST00000248248.8	hsa-let-7b-3p	1
ENST00000379887.9	hsa-miR-548ba,hsa-let-7b-3p,hsa-let-7b-5p	3
ENST00000334705.12	hsa-miR-548ba	1
ENST00000684060.1	hsa-miR-548ba	1
ENST00000615946.4	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000394961.6	hsa-let-7b-5p	1
ENST00000678562.1	hsa-let-7b-3p	1
ENST00000680805.1	hsa-miR-548ba	1
ENST00000407971.5	hsa-let-7b-3p	1
ENST00000394885.8	hsa-miR-548ba	1
ENST00000432887.5	hsa-let-7b-3p	1
ENST00000437645.5	hsa-let-7b-3p	1
ENST00000535549.5	hsa-miR-548ba	1
ENST00000360586.8	hsa-let-7b-3p	1
ENST00000647694.1	hsa-miR-548ba	1
ENST00000313386.9	hsa-miR-548ba	1
ENST00000577513.6	hsa-miR-548ba	1
ENST00000490337.6	hsa-miR-548ba	1
ENST00000678131.1	hsa-miR-548ba	1
ENST00000404826.7	hsa-let-7b-3p	1
ENST00000367441.1	hsa-miR-548ba	1
ENST00000579534.6	hsa-let-7b-3p	1
ENST00000299135.6	hsa-miR-548ba	1
ENST00000644701.1	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000417604.6	hsa-let-7b-5p	1
ENST00000316963.8	hsa-miR-548ba	1
ENST00000283243.13	hsa-let-7b-5p	1
ENST00000431839.5	hsa-miR-548ba	1
ENST00000616972.4	hsa-let-7b-3p	1
ENST00000677438.1	hsa-miR-548ba	1
ENST00000627653.1	hsa-miR-548ba	1
ENST00000396475.6	hsa-let-7b-3p	1
ENST00000302350.4	hsa-miR-548ba	1
ENST00000396399.6	hsa-miR-548ba	1
ENST00000436574.2	hsa-let-7b-5p	1
ENST00000615061.4	hsa-miR-548ba	1
ENST00000684393.1	hsa-let-7b-3p	1
ENST00000415922.7	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000536575.5	hsa-miR-548ba	1
ENST00000383767.7	hsa-miR-548ba	1
ENST00000681679.1	hsa-miR-548ba	1
ENST00000358350.9	hsa-miR-548ba	1
ENST00000552137.1	hsa-let-7b-3p	1
ENST00000413749.2	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000617082.4	hsa-miR-548ba	1
ENST00000563588.6	hsa-let-7b-3p	1
ENST00000371317.10	hsa-miR-548ba	1
ENST00000287907.3	hsa-let-7b-3p	1
ENST00000039989.9	hsa-miR-548ba	1
ENST00000681400.1	hsa-miR-548ba	1
ENST00000256246.5	hsa-miR-548ba	1
ENST00000525964.6	hsa-miR-548ba	1
ENST00000651498.1	hsa-let-7b-5p	1
ENST00000677923.1	hsa-let-7b-5p	1
ENST00000605930.3	hsa-miR-548ba	1
ENST00000678388.1	hsa-let-7b-5p	1
ENST00000641102.1	hsa-miR-548ba	1
ENST00000497525.5	hsa-let-7b-3p	1
ENST00000617869.4	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000447740.6	hsa-miR-548ba	1
ENST00000347587.7	hsa-miR-548ba	1
ENST00000379510.5	hsa-let-7b-3p	1
ENST00000610735.4	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000204726.8	hsa-miR-548ba	1
ENST00000503401.1	hsa-miR-548ba	1
ENST00000517490.6	hsa-miR-548ba	1
ENST00000354489.7	hsa-let-7b-3p	1
ENST00000457280.5	hsa-let-7b-3p	1
ENST00000397070.6	hsa-miR-548ba	1
ENST00000637549.1	hsa-miR-548ba	1
ENST00000628172.3	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000527478.6	hsa-let-7b-3p	1
ENST00000422440.7	hsa-miR-548ba	1
ENST00000636985.2	hsa-let-7b-3p	1
ENST00000644527.1	hsa-let-7b-3p	1
ENST00000621831.4	hsa-miR-548ba	1
ENST00000381724.8	hsa-let-7b-3p	1
ENST00000466780.5	hsa-let-7b-3p	1
ENST00000400156.4	hsa-let-7b-3p	1
ENST00000512248.5	hsa-miR-548ba	1
ENST00000522441.5	hsa-miR-548ba	1
ENST00000681733.1	hsa-let-7b-3p	1
ENST00000564206.2	hsa-miR-548ba	1
ENST00000646548.1	hsa-miR-548ba,hsa-let-7b-5p	2
ENST00000448637.5	hsa-miR-548ba	1
ENST00000376503.10	hsa-miR-548ba	1
ENST00000409032.5	hsa-miR-548ba	1
ENST00000338566.8	hsa-miR-548ba	1
ENST00000393308.5	hsa-miR-548ba	1
ENST00000534025.6	hsa-miR-548ba	1
ENST00000335503.3	hsa-miR-548ba	1
ENST00000435504.9	hsa-miR-548ba,hsa-let-7b-3p	2
ENST00000357559.9	hsa-let-7b-5p	1
ENST00000274140.10	hsa-miR-548ba	1
ENST00000383314.7	hsa-miR-548ba,hsa-let-7b-3p,hsa-let-7b-5p	3
ENST00000392668.8	hsa-miR-548ba	1
